Group,FilePath,FileName,WordCount
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_English_for_Academic_Purposes_Think_about_how_fascinating_this_is_Engagement_in_academic_blogs_across_disciplines.txt,AI_Journal_of_English_for_Academic_Purposes_Think_about_how_fascinating_this_is_Engagement_in_academic_blogs_across_disciplines.txt,153
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_English_for_Academic_Purposes_When_a_bug_is_not_a_bug_An_introduction_to_the_computer_science_academic_vocabulary_list.txt,AI_Journal_of_English_for_Academic_Purposes_When_a_bug_is_not_a_bug_An_introduction_to_the_computer_science_academic_vocabulary_list.txt,171
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_English_for_Academic_Purposes_Whos_afraid_of_phrasal_verbs_The_use_of_phrasal_verbs_in_expert_academic_writing_in_the_discipline_of_linguistics.txt,AI_Journal_of_English_for_Academic_Purposes_Whos_afraid_of_phrasal_verbs_The_use_of_phrasal_verbs_in_expert_academic_writing_in_the_discipline_of_linguistics.txt,152
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Are_two_heads_really_better_than_one_A_meta-analysis_of_the_L2_learning_benefits_of_collaborative_writing.txt,AI_Journal_of_Second_Language_Writing_Are_two_heads_really_better_than_one_A_meta-analysis_of_the_L2_learning_benefits_of_collaborative_writing.txt,159
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Assessing_digital_multimodal_composing_in_second_language_writing_Towards_a_process-based_model.txt,AI_Journal_of_Second_Language_Writing_Assessing_digital_multimodal_composing_in_second_language_writing_Towards_a_process-based_model.txt,162
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Challenging_the_connection_between_task_perceptions_and_language_use_in_L2_writing_Genre_cognitive_task_complexity_and_linguistic_complexity.txt,AI_Journal_of_Second_Language_Writing_Challenging_the_connection_between_task_perceptions_and_language_use_in_L2_writing_Genre_cognitive_task_complexity_and_linguistic_complexity.txt,166
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Collaborative_writing_in_a_Chinese_as_a_foreign_language_classroom_Learners_perceptions_and_motivations.txt,AI_Journal_of_Second_Language_Writing_Collaborative_writing_in_a_Chinese_as_a_foreign_language_classroom_Learners_perceptions_and_motivations.txt,154
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Computer-mediated_collaborative_writing_in_L2_classrooms_A_systematic_review.txt,AI_Journal_of_Second_Language_Writing_Computer-mediated_collaborative_writing_in_L2_classrooms_A_systematic_review.txt,167
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Effect_of_strategy_instruction_on_EFL_students_video-mediated_integrated_writing_performance.txt,AI_Journal_of_Second_Language_Writing_Effect_of_strategy_instruction_on_EFL_students_video-mediated_integrated_writing_performance.txt,158
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Elements_of_doctoral_apprenticeship_Community_feedback_and_the_acquisition_of_writing_expertise.txt,AI_Journal_of_Second_Language_Writing_Elements_of_doctoral_apprenticeship_Community_feedback_and_the_acquisition_of_writing_expertise.txt,142
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Emergence_of_multiple_groups_of_learners_with_different_writing-development_trajectories_in_classroom_Growth_mixture_modeling.txt,AI_Journal_of_Second_Language_Writing_Emergence_of_multiple_groups_of_learners_with_different_writing-development_trajectories_in_classroom_Growth_mixture_modeling.txt,146
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Empowering_learners_in_the_secondforeign_language_classroom_Can_self-regulated_learning_strategies-based_writing_instruction_make_a_difference.txt,AI_Journal_of_Second_Language_Writing_Empowering_learners_in_the_secondforeign_language_classroom_Can_self-regulated_learning_strategies-based_writing_instruction_make_a_difference.txt,144
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_English_language_teaching_of_attitude_and_emotion_in_digital_multimodal_composition.txt,AI_Journal_of_Second_Language_Writing_English_language_teaching_of_attitude_and_emotion_in_digital_multimodal_composition.txt,148
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_English_writing_skills_of_students_in_upper_secondary_education_Results_from_an_empirical_study_in_Switzerland_and_Germany.txt,AI_Journal_of_Second_Language_Writing_English_writing_skills_of_students_in_upper_secondary_education_Results_from_an_empirical_study_in_Switzerland_and_Germany.txt,162
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Exploring_the_relationships_among_cognitive_and_linguistic_resources_writing_processes_and_written_products_in_second_language_writing.txt,AI_Journal_of_Second_Language_Writing_Exploring_the_relationships_among_cognitive_and_linguistic_resources_writing_processes_and_written_products_in_second_language_writing.txt,133
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Feedback-giving_practice_for_L2_writing_teachers_Friend_or_foe.txt,AI_Journal_of_Second_Language_Writing_Feedback-giving_practice_for_L2_writing_teachers_Friend_or_foe.txt,107
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Future_selves_enjoyment_and_anxiety_as_predictors_of_L2_writing_achievement.txt,AI_Journal_of_Second_Language_Writing_Future_selves_enjoyment_and_anxiety_as_predictors_of_L2_writing_achievement.txt,102
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Investigating_L2_writing_through_tutor-tutee_interactions_and_revisions_A_case_study_of_a_multilingual_writer_in_EAP_tutorials.txt,AI_Journal_of_Second_Language_Writing_Investigating_L2_writing_through_tutor-tutee_interactions_and_revisions_A_case_study_of_a_multilingual_writer_in_EAP_tutorials.txt,119
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Multimodal_assignments_in_higher_education_Implications_for_multimodal_writing_tasks_for_L2_writers.txt,AI_Journal_of_Second_Language_Writing_Multimodal_assignments_in_higher_education_Implications_for_multimodal_writing_tasks_for_L2_writers.txt,98
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Relationship_between_second_language_English_writing_self-efficacy_and_achievement_A_meta-regression_analysis.txt,AI_Journal_of_Second_Language_Writing_Relationship_between_second_language_English_writing_self-efficacy_and_achievement_A_meta-regression_analysis.txt,83
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Self-regulation_and_personality_among_L2_writers_Integrating_trait_state_and_learner_perspectives.txt,AI_Journal_of_Second_Language_Writing_Self-regulation_and_personality_among_L2_writers_Integrating_trait_state_and_learner_perspectives.txt,132
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Syntactic_and_lexical_features_of_adolescent_L2_students_academic_writing.txt,AI_Journal_of_Second_Language_Writing_Syntactic_and_lexical_features_of_adolescent_L2_students_academic_writing.txt,85
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Teachers_attempts_at_focused_written_corrective_feedback_in_situ.txt,AI_Journal_of_Second_Language_Writing_Teachers_attempts_at_focused_written_corrective_feedback_in_situ.txt,197
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_The_effects_of_working_memory_and_L2_proficiency_on_L2_writing.txt,AI_Journal_of_Second_Language_Writing_The_effects_of_working_memory_and_L2_proficiency_on_L2_writing.txt,122
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_The_longitudinal_development_of_second_language_writers_metacognitive_genre_awareness.txt,AI_Journal_of_Second_Language_Writing_The_longitudinal_development_of_second_language_writers_metacognitive_genre_awareness.txt,145
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_The_potential_power_of_play_in_second_language_academic_writing.txt,AI_Journal_of_Second_Language_Writing_The_potential_power_of_play_in_second_language_academic_writing.txt,91
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Transpacific_telecollaboration_and_L2_writing_Influences_of_interpersonal_dynamics_on_peer_feedback_and_revision_uptake.txt,AI_Journal_of_Second_Language_Writing_Transpacific_telecollaboration_and_L2_writing_Influences_of_interpersonal_dynamics_on_peer_feedback_and_revision_uptake.txt,130
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Understanding_L2_writing_teacher_expertise.txt,AI_Journal_of_Second_Language_Writing_Understanding_L2_writing_teacher_expertise.txt,108
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Understanding_Macau_novice_secondary_teachers_beliefs_and_practices_of_EFL_writing_instruction_A_complexity_theory_perspective.txt,AI_Journal_of_Second_Language_Writing_Understanding_Macau_novice_secondary_teachers_beliefs_and_practices_of_EFL_writing_instruction_A_complexity_theory_perspective.txt,165
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Variability_as_predictor_in_L2_writing_proficiency.txt,AI_Journal_of_Second_Language_Writing_Variability_as_predictor_in_L2_writing_proficiency.txt,156
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Verb_argument_construction_complexity_indices_and_L2_writing_quality_Effects_of_writing_tasks_and_prompts.txt,AI_Journal_of_Second_Language_Writing_Verb_argument_construction_complexity_indices_and_L2_writing_quality_Effects_of_writing_tasks_and_prompts.txt,155
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_Video_and_text_feedback_on_ESL_writing_Understanding_attitude_and_negotiating_relationships.txt,AI_Journal_of_Second_Language_Writing_Video_and_text_feedback_on_ESL_writing_Understanding_attitude_and_negotiating_relationships.txt,135
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_Journal_of_Second_Language_Writing_What_works_may_hurt_The_negative_side_of_feedback_in_second_language_writing.txt,AI_Journal_of_Second_Language_Writing_What_works_may_hurt_The_negative_side_of_feedback_in_second_language_writing.txt,96
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_A_comparative_study_of_the_effects_of_L1_and_L2_prewriting_discussions_on_L2_writing_performance.txt,AI_System_A_comparative_study_of_the_effects_of_L1_and_L2_prewriting_discussions_on_L2_writing_performance.txt,165
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_A_diachronic_analysis_of_explicit_definitions_and_implicit_conceptualizations_of_language_learning_strategies.txt,AI_System_A_diachronic_analysis_of_explicit_definitions_and_implicit_conceptualizations_of_language_learning_strategies.txt,152
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_A_latent_profile_analysis_of_EFL_learners_self-efficacy_Associations_with_academic_emotions_and_language_proficiency.txt,AI_System_A_latent_profile_analysis_of_EFL_learners_self-efficacy_Associations_with_academic_emotions_and_language_proficiency.txt,151
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_A_study_of_Chinese_EFL_learners_problems_with_stress_acquisition.txt,AI_System_A_study_of_Chinese_EFL_learners_problems_with_stress_acquisition.txt,87
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Collage_of_confusion_An_analysis_of_one_universitys_multiple_plagiarism_policies.txt,AI_System_Collage_of_confusion_An_analysis_of_one_universitys_multiple_plagiarism_policies.txt,97
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Combining_computer-mediated_communication_with_data-driven_instruction_EFL_learners_pragmatic_development_of_compliment_responses.txt,AI_System_Combining_computer-mediated_communication_with_data-driven_instruction_EFL_learners_pragmatic_development_of_compliment_responses.txt,158
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Conversation_Cloud_A_videoconferencing_learning_ecology_for_Thai_undergraduate_EFL_learners.txt,AI_System_Conversation_Cloud_A_videoconferencing_learning_ecology_for_Thai_undergraduate_EFL_learners.txt,108
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Effects_of_an_Instant_Response_System_integrated_learning_activity_on_EFL_students_learning_achievement_and_perceptions.txt,AI_System_Effects_of_an_Instant_Response_System_integrated_learning_activity_on_EFL_students_learning_achievement_and_perceptions.txt,120
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Epistemic_agency_a_double-stimulation_and_video-based_learning_A_formative_intervention_study_in_language_teacher_education.txt,AI_System_Epistemic_agency_a_double-stimulation_and_video-based_learning_A_formative_intervention_study_in_language_teacher_education.txt,100
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Explicit_instruction_for_the_development_of_L2_Spanish_pragmatic_ability_during_study_abroad.txt,AI_System_Explicit_instruction_for_the_development_of_L2_Spanish_pragmatic_ability_during_study_abroad.txt,110
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Exploring_students_demotivation_and_remotivation_in_learning_English.txt,AI_System_Exploring_students_demotivation_and_remotivation_in_learning_English.txt,122
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Hong_Kong_secondary_students_self-regulated_learning_strategy_use_and_English_writing_Influences_of_motivational_beliefs.txt,AI_System_Hong_Kong_secondary_students_self-regulated_learning_strategy_use_and_English_writing_Influences_of_motivational_beliefs.txt,112
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Incidental_lexical_mining_in_task_repetition_The_role_of_input_input_repetition_and_individual_differences.txt,AI_System_Incidental_lexical_mining_in_task_repetition_The_role_of_input_input_repetition_and_individual_differences.txt,189
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Integrativeness_in_Malaysia_The_socio-educational_model_in_a_modern_Asian_context.txt,AI_System_Integrativeness_in_Malaysia_The_socio-educational_model_in_a_modern_Asian_context.txt,157
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Pre-service_language_teacher_wellbeing_as_a_complex_dynamic_system.txt,AI_System_Pre-service_language_teacher_wellbeing_as_a_complex_dynamic_system.txt,126
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Predicting_the_emotional_labor_strategies_of_Chinese_English_Foreign_Language_teachers.txt,AI_System_Predicting_the_emotional_labor_strategies_of_Chinese_English_Foreign_Language_teachers.txt,120
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Profiling_the_motivational_characteristics_of_Greek_university_students.txt,AI_System_Profiling_the_motivational_characteristics_of_Greek_university_students.txt,146
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Protecting_and_enhancing_willingness_to_communicate_with_idiodynamic_peer-peer_strategy_sharing.txt,AI_System_Protecting_and_enhancing_willingness_to_communicate_with_idiodynamic_peer-peer_strategy_sharing.txt,137
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Research_trends_in_trans-_studies_on_writing_A_bibliometric_analysis.txt,AI_System_Research_trends_in_trans-_studies_on_writing_A_bibliometric_analysis.txt,92
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Self-regulated_listening_of_students_at_transition_from_high_school_to_an_English_medium_instruction_EMI_transnational_university_in_China.txt,AI_System_Self-regulated_listening_of_students_at_transition_from_high_school_to_an_English_medium_instruction_EMI_transnational_university_in_China.txt,166
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Students_academic_language-related_challenges_in_English_Medium_Instruction_The_role_of_English_proficiency_and_language_gain.txt,AI_System_Students_academic_language-related_challenges_in_English_Medium_Instruction_The_role_of_English_proficiency_and_language_gain.txt,145
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Task-related_focus-on-forms_foreign_language_vocabulary_development_Focus_on_spoken_form_and_word_parts.txt,AI_System_Task-related_focus-on-forms_foreign_language_vocabulary_development_Focus_on_spoken_form_and_word_parts.txt,134
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_The_effect_of_spacing_on_incidental_and_deliberate_learning_of_L2_collocations.txt,AI_System_The_effect_of_spacing_on_incidental_and_deliberate_learning_of_L2_collocations.txt,160
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_The_effect_of_task_constraints_on_idea_generation_in_creative_word-formation_group_work_for_beginner-level_German_learners.txt,AI_System_The_effect_of_task_constraints_on_idea_generation_in_creative_word-formation_group_work_for_beginner-level_German_learners.txt,146
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_The_effect_of_visuospatial_designing_elements_of_zoomable_user_interfaces_on_second_language_vocabulary_acquisition.txt,AI_System_The_effect_of_visuospatial_designing_elements_of_zoomable_user_interfaces_on_second_language_vocabulary_acquisition.txt,143
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_The_effects_of_proficiency_and_textual_enhancement_technique_on_noticing.txt,AI_System_The_effects_of_proficiency_and_textual_enhancement_technique_on_noticing.txt,225
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_The_impact_of_a_professional_development_program_on_EFL_teachers_beliefs_about_corrective_feedback.txt,AI_System_The_impact_of_a_professional_development_program_on_EFL_teachers_beliefs_about_corrective_feedback.txt,188
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_The_predictive_effects_of_classroom_environment_and_trait_emotional_intelligence_on_Foreign_Language_Enjoyment_and_Anxiety.txt,AI_System_The_predictive_effects_of_classroom_environment_and_trait_emotional_intelligence_on_Foreign_Language_Enjoyment_and_Anxiety.txt,181
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_When_to_conduct_a_vocabulary_quiz_before_the_review_or_after_the_review.txt,AI_System_When_to_conduct_a_vocabulary_quiz_before_the_review_or_after_the_review.txt,193
AI,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_AI/AI_System_Why_so_nervous_Revisiting_the_sources_of_speech_anxiety_in_Chinese_as_a_second_language.txt,AI_System_Why_so_nervous_Revisiting_the_sources_of_speech_anxiety_in_Chinese_as_a_second_language.txt,176
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_A_Longitudinal_Study_of_Advanced_Learners_Linguistic_Development.txt,Human_Applied_Linguistics_A_Longitudinal_Study_of_Advanced_Learners_Linguistic_Development.txt,168
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_A_Longitudinal_Study_of_Grammatical-Gender_Marking_in_French_as_an_Additional_Language.txt,Human_Applied_Linguistics_A_Longitudinal_Study_of_Grammatical-Gender_Marking_in_French_as_an_Additional_Language.txt,122
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_An_Organic_Syntactic_Complexity_Measure.txt,Human_Applied_Linguistics_An_Organic_Syntactic_Complexity_Measure.txt,186
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Co-constructing_Social_Justice.txt,Human_Applied_Linguistics_Co-constructing_Social_Justice.txt,186
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Critical_Race_Pedagogy_for_More_Effective_and_Inclusive_World_Language_Teaching.txt,Human_Applied_Linguistics_Critical_Race_Pedagogy_for_More_Effective_and_Inclusive_World_Language_Teaching.txt,178
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Dynamic_Paths_of_Complexity_and_Accuracy_in_Second_Language_Speech.txt,Human_Applied_Linguistics_Dynamic_Paths_of_Complexity_and_Accuracy_in_Second_Language_Speech.txt,183
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Dynamic_Paths_of_Complexity_and_Accuracy_in_Second_Language_Speech_A_Longitudinal_Case_Study_of_Chinese_Learners.txt,Human_Applied_Linguistics_Dynamic_Paths_of_Complexity_and_Accuracy_in_Second_Language_Speech_A_Longitudinal_Case_Study_of_Chinese_Learners.txt,183
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Eliciting_and_Measuring_L2_Metaphoric_Competence.txt,Human_Applied_Linguistics_Eliciting_and_Measuring_L2_Metaphoric_Competence.txt,171
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Emergence_of_Proactive_Self-Initiated_Self-Repair_as_an_Indicator_of_L2_IC_Development.txt,Human_Applied_Linguistics_Emergence_of_Proactive_Self-Initiated_Self-Repair_as_an_Indicator_of_L2_IC_Development.txt,174
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_I_Was_Surprised_to_See_You_in_a_Chinese_School.txt,Human_Applied_Linguistics_I_Was_Surprised_to_See_You_in_a_Chinese_School.txt,168
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_International_Publishing_as_A_Networked_Activity.txt,Human_Applied_Linguistics_International_Publishing_as_A_Networked_Activity.txt,122
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Into_Collabs.txt,Human_Applied_Linguistics_Into_Collabs.txt,109
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Juntos_Somos_Fuertes.txt,Human_Applied_Linguistics_Juntos_Somos_Fuertes.txt,176
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Longitudinal_Growth_Trajectories_of_Written_Syntactic_Complexity_The_Case_of_Turkish_Learners_in_an_Intensive_English_Program.txt,Human_Applied_Linguistics_Longitudinal_Growth_Trajectories_of_Written_Syntactic_Complexity_The_Case_of_Turkish_Learners_in_an_Intensive_English_Program.txt,172
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Making_Sense_of_the_Interpreter_Role.txt,Human_Applied_Linguistics_Making_Sense_of_the_Interpreter_Role.txt,173
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Participation_in_a_Global_Hearing_Culture.txt,Human_Applied_Linguistics_Participation_in_a_Global_Hearing_Culture.txt,172
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Police_Call-takers_First_Substantive_Question_Projects_the_Outcome_of_the_Call.txt,Human_Applied_Linguistics_Police_Call-takers_First_Substantive_Question_Projects_the_Outcome_of_the_Call.txt,156
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Pursuing_Testimonial_Justice.txt,Human_Applied_Linguistics_Pursuing_Testimonial_Justice.txt,172
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Que_barbaridad_son_latinos_y_deberian_saber_espanol_primero.txt,Human_Applied_Linguistics_Que_barbaridad_son_latinos_y_deberian_saber_espanol_primero.txt,163
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Racialized_Trajectories_to_Catalan_Higher_Education.txt,Human_Applied_Linguistics_Racialized_Trajectories_to_Catalan_Higher_Education.txt,108
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Researching_the_Intercultural_Intersubjectivity_and_the_Problem_with_Postpositivism.txt,Human_Applied_Linguistics_Researching_the_Intercultural_Intersubjectivity_and_the_Problem_with_Postpositivism.txt,175
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Role_Models_in_Language_Learning.txt,Human_Applied_Linguistics_Role_Models_in_Language_Learning.txt,181
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Supralingualism_and_the_Translatability_Industry.txt,Human_Applied_Linguistics_Supralingualism_and_the_Translatability_Industry.txt,123
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Towards_a_Green_Applied_Linguistics_HumanSea_Turtle_Semiotic_Assemblages_in_Hawaii.txt,Human_Applied_Linguistics_Towards_a_Green_Applied_Linguistics_HumanSea_Turtle_Semiotic_Assemblages_in_Hawaii.txt,180
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Translating_Culture_in_Global_Times_An_Introduction.txt,Human_Applied_Linguistics_Translating_Culture_in_Global_Times_An_Introduction.txt,154
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Translating_Culture_in_the_Global_Workplace.txt,Human_Applied_Linguistics_Translating_Culture_in_the_Global_Workplace.txt,162
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Translation_as_a_Prime_Player_in_Intercultural_Communication.txt,Human_Applied_Linguistics_Translation_as_a_Prime_Player_in_Intercultural_Communication.txt,128
Human,/Users/fafaya/Desktop/语料处理+代码/废弃语料/TAASSC_Input_Human/Human_Applied_Linguistics_Using_Character-Grams_to_Automatically_Generate_Pseudowords_and_How_to_Evaluate_Them.txt,Human_Applied_Linguistics_Using_Character-Grams_to_Automatically_Generate_Pseudowords_and_How_to_Evaluate_Them.txt,167
