filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,amod_all_nominal_deps_NN_struct,prep_all_nominal_deps_NN_struct,nn_all_nominal_deps_NN_struct,rcmod_all_nominal_deps_NN_struct,advcl_per_cl,ccomp_per_cl,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,LSASS1,LSAGN,CNCCaus,CNCLogic,CNCTemp,RDFRE,RDFKGL,RDL2,Author_Type
short\ai_063,157,22.42857143,22.42857143,22.42857143,1,1.857142857,1,0,0,1,0,1,1,4,4,0.0208333333333,0.0208333333333,0.291666667,0.458333333,0.416666667,0.166666667,0,0.0666666666667,0,0.5,0.5,0.5,0.0829999968409538,0.252999991178513,0.273000001907349,19.2310009002686,25.6410007476807,12.8210000991821,3.08599996566772,18.3649997711182,0.564999997615814,AI
short\ai_064,154,22,22,15.4,1.428571429,3,1.428571429,0.2,0.285714286,1,0.285714286,1.142857143,0.8,3.428571429,2.4,0.0188679245283,0.0188679245283,0.18,0.42,0.22,0.1,0.02,0,0.136363636,0.5,0.5,0.5,0.0689999982714653,0.331000000238419,0.305999994277954,13.4230003356934,20.1340007781982,6.71099996566772,0,20.3470001220703,1.55599999427795,AI
short\ai_065,140,28,28,23.33333333,1.2,2.2,1.2,0.166666667,0.2,1,0.2,2,1.666666667,3.8,3.166666667,0.047619048,0.047619048,0.19047619,0.452380952,0.19047619,0.285714286,0,0,0.235294118,0.5,0.5,0.75,0.0640000030398369,0.446999996900558,0.319999992847443,7.24599981307983,7.24599981307983,0,0,21.9360008239746,-1.761000037,AI
short\ai_066,137,27.4,27.4,19.57142857,1.4,2.6,1.4,0.285714286,0.4,1,0.4,0.8,0.571428571,4.6,3.285714286,0.0217391304348,0.0217391304348,0.239130435,0.391304348,0.47826087,0.152173913,0.0217391304348,0,0.0714285714286,0.75,0.75,1,0.0790000036358833,0.354000002145767,0.28999999165535,29.6299991607666,14.8149995803833,7.40700006484985,1.432000041,19.7670001983643,-0.090000004,AI
short\ai_067,145,18.125,18.125,12.08333333,1.5,2.375,1.5,0.333333333,0.5,1,0.375,0.875,0.583333333,3,2,0.0377358490566,0.0377358490566,0.244897959,0.346938776,0.163265306,0.102040816,0.0408163265306,0,0.130434783,0.71399998664856,0.71399998664856,0.71399998664856,0.0659999996423721,0.38400000333786,0.335999995470047,27.9720001220703,20.9790000915527,6.99300003051758,5.27899980545044,16.9640007019043,1.68400001525879,AI
short\ai_068,133,22.16666667,22.16666667,16.625,1.333333333,2.166666667,1.333333333,0.25,0.333333333,1,0.333333333,1.166666667,0.875,3,2.25,0,0,0.204081633,0.387755102,0.326530612,0.224489796,0.0204081632653,0,0.176470588,0.400000005960464,0.400000005960464,0.600000023841858,0.0370000004768372,0.254999995231628,0.243000000715256,30.0750007629395,30.0750007629395,7.51900005340576,0,20.5610008239746,1.09099996089935,AI
short\ai_069,145,24.16666667,24.16666667,14.5,1.666666667,2.833333333,1.666666667,0.4,0.666666667,1,0.666666667,0.833333333,0.5,4.833333333,2.9,0,0.0612244897959,0.25,0.395833333,0.333333333,0.25,0.0208333333333,0,0.0555555555556,0.400000005960464,0.400000005960464,0.600000023841858,0.0979999974370003,0.483999997377396,0.34400001168251,34.4830017089844,34.4830017089844,0,0,19.9599990844727,1.62199997901917,AI
short\ai_070,138,23,23,15.33333333,1.5,2.5,1.5,0.333333333,0.5,1,0.333333333,1.5,1,2.833333333,1.888888889,0.0444444444444,0.0444444444444,0.19047619,0.214285714,0.285714286,0.19047619,0,0,0.166666667,0.600000023841858,0.800000011920929,0.800000011920929,0.068000003695488,0.38400000333786,0.324999988079071,29.1970005,29.1970005,7.29899978637695,0.246999993920326,18.8969993591309,2.33699989318848,AI
short\ai_071,110,22,22,22,1,2.4,1,0.2,0.2,1,0.2,0.8,0.8,3.4,3.4,0.0714285714286,0.107142857,0.25,0.357142857,0.285714286,0.428571429,0,0,0.1875,0.5,0.75,0.75,0.0719999969005585,0.312000006437302,0.270999997854233,37.0369987487793,37.0369987487793,9.25899982452393,0,19.8209991455078,1.71800005435944,AI
short\ai_072,147,24.5,24.5,18.375,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1,0.333333333,1,0.75,4,3,0.0444444444444,0.0222222222222,0.272727273,0.386363636,0.25,0.227272727,0.0227272727273,0,0.0625,0.200000002980232,0.400000005960464,0.800000011920929,0.0759999975562096,0.331000000238419,0.254000008106232,27.5860004425049,41.3790016174316,0,0,20.2789993286133,-0.578999996,AI
short\ai_073,147,21,18.375,12.25,1.714285714,2.625,1.5,0.416666667,0.625,1.142857143,0.5,1,0.666666667,2.75,1.833333333,0.0555555555556,0.0185185185185,0.113207547,0.452830189,0.245283019,0.0943396226415,0.0377358490566,0,0.0454545454545,0.666999995708466,0.666999995708466,0.666999995708466,0.0560000017285347,0.314000010490417,0.296000003814697,20.6900005340576,27.5860004425049,20.6900005340576,0,19.746000289917,3.36299991607666,AI
short\ai_074,138,23,19.71428571,15.33333333,1.5,2.571428571,1.285714286,0.222222222,0.285714286,1.166666667,0.285714286,1.142857143,0.888888889,2.857142857,2.222222222,0.046511628,0.0232558139535,0.255813953,0.372093023,0.279069767,0.302325581,0,0,0.117647059,0.400000005960464,0.400000005960464,0.400000005960464,0.0509999990463257,0.381000012159348,0.323000013828278,22.0590000152588,14.706000328064,0,0,19.4580001831055,0.289000004529953,AI
short\ai_075,145,24.16666667,24.16666667,13.18181818,1.833333333,3.166666667,1.833333333,0.454545455,0.833333333,1,0.5,0.833333333,0.454545455,4.166666667,2.272727273,0.0869565217391,0.0217391304348,0.222222222,0.466666667,0.288888889,0.111111111,0.0444444444444,0,0.142857143,0.600000023841858,0.600000023841858,0.600000023841858,0.0480000004172325,0.328000009059906,0.266999989748001,20.9790000915527,20.9790000915527,13.9860000610352,6.33799982070923,18.2959995269775,-0.52700001,AI
short\ai_076,137,22.83333333,22.83333333,15.22222222,1.5,2.666666667,1.5,0.333333333,0.5,1,0.5,0.833333333,0.555555556,3.666666667,2.444444444,0.0263157894737,0.0263157894737,0.289473684,0.578947368,0.315789474,0.157894737,0,0,0.210526316,0.200000002980232,0.400000005960464,0.600000023841858,0.0399999991059303,0.293000012636185,0.268999993801117,29.8509998321533,37.3129997253418,7.46299982070923,0,19.2689990997314,0.736999988555908,AI
short\ai_077,160,26.66666667,26.66666667,14.54545455,1.833333333,2.666666667,1.833333333,0.454545455,0.833333333,1,0.833333333,1.333333333,0.727272727,3.666666667,2,0.0212765957447,0.0212765957447,0.260869565,0.413043478,0.347826087,0.282608696,0.0217391304348,0,0.166666667,0.400000005960464,0.400000005960464,0.600000023841858,0.0309999994933605,0.395999997854233,0.310000002384186,32.257999420166,32.257999420166,6.4520001411438,0,20.2210006713867,-3.140000105,AI
short\ai_078,160,26.66666667,16,14.54545455,1.833333333,2.1,1.1,0.363636364,0.4,1.666666667,0.6,0.6,0.545454545,2.9,2.636363636,0.0377358490566,0.0566037735849,0.264150943,0.339622642,0.283018868,0.132075472,0,0,0.047619048,0.800000011920929,0.800000011920929,0.800000011920929,0.119000002741814,0.456000000238419,0.330000013113022,31.6459999084473,25.3159999847412,6.3289999961853,1.26300001144409,19.625,5.14599990844727,AI
short\ai_079,155,25.83333333,25.83333333,17.22222222,1.5,2,1.5,0.333333333,0.5,1,0.5,1.666666667,1.111111111,4.666666667,3.111111111,0,0.0188679245283,0.288461538,0.5,0.423076923,0.134615385,0.0384615384615,0,0.133333333,0.400000005960464,0.400000005960464,0.400000005960464,0.0399999991059303,0.42399999499321,0.324999988079071,32.257999420166,32.257999420166,19.3549995422363,0,21.5890007019043,1.03299999237061,AI
short\ai_080,152,21.71428571,21.71428571,19,1.142857143,1.857142857,1.142857143,0.125,0.142857143,1,0.142857143,1.142857143,1,3.428571429,3,0.0384615384615,0.0192307692308,0.235294118,0.549019608,0.235294118,0.196078431,0,0,0.0588235294118,0.5,0.5,0.666999995708466,0.0480000004172325,0.342999994754791,0.310000002384186,26.3159999847412,26.3159999847412,13.1579999923706,0,20.2779998779297,-1.169999957,AI
short\ai_081,155,22.14285714,22.14285714,15.5,1.428571429,2,1.428571429,0.3,0.428571429,1,0.428571429,1.571428571,1.1,2.571428571,1.8,0,0.08,0.26,0.42,0.2,0.16,0.02,0,0.272727273,0.5,0.5,0.5,0.0649999976158142,0.29899999499321,0.287999987602234,32.6800003051758,32.6800003051758,6.53599977493286,0,19.8500003814697,-2.006000042,AI
short\ai_082,143,23.83333333,23.83333333,17.875,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1,0.333333333,1.333333333,1,3.5,2.625,0,0.0454545454545,0.25,0.522727273,0.227272727,0.227272727,0.0227272727273,0,0.15,0.600000023841858,0.600000023841858,0.800000011920929,0.0810000002384186,0.407000005245209,0.314999997615814,27.9720001220703,20.9790000915527,6.99300003051758,0,20.6909999847412,-1.478999972,AI
short\ai_083,158,22.57142857,19.75,13.16666667,1.714285714,2,1.5,0.333333333,0.5,1.142857143,0.25,0.875,0.583333333,3,2,0.115384615,0.0192307692308,0.166666667,0.458333333,0.395833333,0.145833333,0,0,0.117647059,0.833000004291534,0.833000004291534,0.833000004291534,0.150999993085861,0.421999990940094,0.344999998807907,6.4520001411438,19.3549995422363,6.4520001411438,3.73900008201599,18.2390003204346,7.19700002670288,AI
short\ai_084,156,26,26,15.6,1.666666667,3,1.666666667,0.4,0.666666667,1,0.5,1.166666667,0.7,4.5,2.7,0.0196078431373,0.0588235294118,0.204081633,0.551020408,0.306122449,0.102040816,0,0.0454545454545,0.136363636,1,1,1,0.149000003933907,0.488000005483627,0.345999985933304,25.9740009307861,25.9740009307861,12.9870004653931,0,20.5450000762939,0.702000021934509,AI
short\ai_085,162,27,27,18,1.5,2.5,1.5,0.333333333,0.5,1,0.333333333,1.333333333,0.888888889,4.666666667,3.111111111,0.0217391304348,0.0217391304348,0.355555556,0.622222222,0.355555556,0.133333333,0.0222222222222,0,0.1875,0.600000023841858,0.600000023841858,0.600000023841858,0.108999997377396,0.428999990224838,0.303999990224838,69.620002746582,37.9749984741211,12.6579999923706,3.97000002861023,19.2469997406006,1.8639999628067,AI
short\ai_086,136,22.66666667,22.66666667,13.6,1.666666667,3.166666667,1.666666667,0.4,0.666666667,1,0.333333333,1,0.6,4.666666667,2.8,0.0408163265306,0.0612244897959,0.224489796,0.367346939,0.244897959,0.224489796,0.0204081632653,0,0.142857143,0.400000005960464,0.800000011920929,0.800000011920929,0.0419999994337559,0.375,0.319999992847443,29.8509998321533,22.3880004882813,0,0,20.1539993286133,-0.022,AI
short\ai_087,162,23.14285714,23.14285714,13.5,1.714285714,2.285714286,1.714285714,0.25,0.428571429,1,0.428571429,1.285714286,0.75,4.714285714,2.75,0.0416666666667,0,0.145833333,0.458333333,0.208333333,0.0833333333333,0.0208333333333,0,0.1,0.5,0.5,0.833000004291534,0.109999999403954,0.46000000834465,0.352999985218048,37.5,37.5,0,3.85999989509583,18.3990001678467,2.88899993896484,AI
short\ai_088,168,24,24,15.27272727,1.571428571,2.428571429,1.571428571,0.272727273,0.428571429,1,0.428571429,1.142857143,0.727272727,3.142857143,2,0.0208333333333,0.0208333333333,0.270833333,0.4375,0.291666667,0.395833333,0.0416666666667,0,0.0909090909091,0.166999995708466,0.166999995708466,0.166999995708466,0.0579999983310699,0.328000009059906,0.32600000500679,48.193000793457,42.1689987182617,0,0,19.5359992980957,2.74399995803833,AI
short\ai_089,149,24.83333333,24.83333333,13.54545455,1.833333333,2.333333333,1.833333333,0.454545455,0.833333333,1,0.666666667,1,0.545454545,4.666666667,2.545454545,0,0,0.239130435,0.456521739,0.304347826,0.0869565217391,0.0217391304348,0.0625,0.125,0.600000023841858,1,1,0.155000001192093,0.323000013828278,0.296000003814697,46.9799995422363,53.6910018920898,6.71099996566772,14.1219997406006,17.4589996337891,10.7200002670288,AI
short\ai_090,153,25.5,25.5,12.75,2,3.333333333,2,0.5,1,1,0.666666667,1.333333333,0.666666667,4.666666667,2.333333333,0,0.0212765957447,0.170212766,0.510638298,0.276595745,0.0851063829787,0.0212765957447,0.0454545454545,0.136363636,0.200000002980232,0.200000002980232,0.600000023841858,0.0570000000298023,0.314999997615814,0.289000004529953,33.556999206543,26.8460006713867,26.8460006713867,0,19.4409999847412,-3.98300004,AI
short\ai_091,157,19.625,19.625,14.27272727,1.375,2.125,1.375,0.272727273,0.375,1,0.375,1,0.727272727,3.125,2.272727273,0,0.0377358490566,0.226415094,0.283018868,0.377358491,0.301886792,0,0.0555555555556,0.111111111,0.666999995708466,0.666999995708466,1,0.0700000002980232,0.293999999761581,0.293000012636185,25.4780006408691,38.2169990539551,6.36899995803833,0,19.9909992218018,0.0900000035762787,AI
short\ai_092,161,20.125,20.125,16.1,1.25,1.875,1.25,0.2,0.25,1,0.25,1.375,1.1,2.75,2.2,0.0192307692308,0.0192307692308,0.156862745,0.37254902,0.294117647,0.254901961,0.0196078431373,0.0588235294118,0,0.28600001335144,0.28600001335144,0.428999990224838,0.0350000001490116,0.223000004887581,0.282999992370605,25.3159999847412,31.6459999084473,18.9869995117188,0,19.9720001220703,-3.502000093,AI
short\ai_093,165,20.625,18.33333333,13.75,1.5,2,1.333333333,0.25,0.333333333,1.125,0.333333333,1,0.75,2.444444444,1.833333333,0.0208333333333,0.0833333333333,0.217391304,0.47826087,0.195652174,0.282608696,0,0.047619048,0.047619048,0.570999979972839,0.570999979972839,0.71399998664856,0.0560000017285347,0.395999997854233,0.333999991416931,24.8449993133545,31.0559997558594,18.6340007781982,0,18.5729999542236,-0.129999995,AI
short\ai_094,154,22,22,17.11111111,1.285714286,2.571428571,1.285714286,0.222222222,0.285714286,1,0.285714286,1.142857143,0.888888889,3.571428571,2.777777778,0.04,0.04,0.18,0.4,0.26,0.26,0,0,0.1,0.833000004291534,0.833000004291534,0.833000004291534,0.109999999403954,0.41499999165535,0.33899998664856,6.53599977493286,19.6079998016357,13.0719995498657,0.560999989509583,18.6110000610352,4.98400020599365,AI
short\ai_095,167,20.875,23.85714286,20.875,1,2.142857143,1.142857143,0.125,0.142857143,0.875,0.142857143,1.714285714,1.5,3.714285714,3.25,0.02,0.02,0.163265306,0.489795918,0.387755102,0.183673469,0,0.0588235294118,0.0588235294118,0.28600001335144,0.428999990224838,0.428999990224838,0.0320000015199184,0.204999998211861,0.28099998831749,23.9519996643066,11.9759998321533,17.9640007019043,0,19.6790008544922,-3.500999928,AI
short\ai_096,148,18.5,18.5,16.44444444,1.125,1.5,1.125,0.111111111,0.125,1,0.125,0.75,0.666666667,3.125,2.777777778,0,0.0769230769231,0.307692308,0.487179487,0.358974359,0.358974359,0.025641026,0,0,0.28600001335144,0.428999990224838,0.428999990224838,0.0570000000298023,0.34799998998642,0.305999994277954,34.0139999389648,20.4080009460449,6.80299997329712,3.41799998283386,17.3470001220703,4.41800022125244,AI
short\ai_097,142,23.66666667,20.28571429,12.90909091,1.833333333,2.285714286,1.571428571,0.363636364,0.571428571,1.166666667,0.571428571,1,0.636363636,3.857142857,2.454545455,0.0217391304348,0.0217391304348,0.239130435,0.52173913,0.326086957,0.130434783,0.0217391304348,0,0.2,0.600000023841858,0.800000011920929,1,0.14300000667572,0.46000000834465,0.342000007629395,7.09200000762939,21.2770004272461,7.09200000762939,0,21.1040000915527,0.767000019550323,AI
short\ai_098,144,24,24,18,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1,0.333333333,1.5,1.125,4.333333333,3.25,0,0.0454545454545,0.227272727,0.409090909,0.340909091,0.272727273,0,0,0.176470588,0.400000005960464,0.800000011920929,0.800000011920929,0.0399999991059303,0.402999997138977,0.349999994039536,20.8330001831055,34.7220001220703,6.94399976730347,5.66099977493286,18.431999206543,-1.480999947,AI
short\ai_099,142,23.66666667,23.66666667,12.90909091,1.833333333,2.666666667,1.833333333,0.454545455,0.833333333,1,0.666666667,2,1.090909091,3.333333333,1.818181818,0.0204081632653,0.0408163265306,0.170212766,0.382978723,0.255319149,0.14893617,0.0425531914894,0.0526315789474,0.263157895,0.200000002980232,0.200000002980232,0.800000011920929,0.0430000014603138,0.41499999165535,0.319999992847443,21.5830001831055,28.7770004272461,21.5830001831055,0,20.3610000610352,-1.376000047,AI
short\ai_100,148,24.66666667,29.6,16.44444444,1.5,2.6,1.8,0.444444444,0.8,0.833333333,0.6,2.4,1.333333333,5.2,2.888888889,0,0.0425531914894,0.234042553,0.468085106,0.29787234,0.106382979,0.0212765957447,0,0.4,0.600000023841858,0.600000023841858,0.600000023841858,0.0549999997019768,0.430999994277954,0.319999992847443,20.2700004577637,33.7840003967285,6.75699996948242,0,19.5419998168945,-1.687999964,AI
short\ai_101,162,20.25,20.25,16.2,1.25,2,1.25,0.3,0.375,1,0.375,0.5,0.4,3.75,3,0.0652173913043,0.0434782608696,0.260869565,0.630434783,0.260869565,0.239130435,0,0,0.0588235294118,0.428999990224838,0.428999990224838,0.71399998664856,0.0670000016689301,0.224999994039536,0.256000012159348,37.5,37.5,12.5,13.6129999160767,16.3290004730225,10.6040000915527,AI
short\ai_102,132,16.5,16.5,12,1.375,2,1.375,0.272727273,0.375,1,0.375,1.125,0.818181818,2.75,2,0,0.0243902439024,0.256410256,0.41025641,0.384615385,0.230769231,0,0.0588235294118,0.117647059,0.71399998664856,0.71399998664856,0.85699999332428,0.10700000077486,0.435000002384186,0.379000008106232,22.7269992828369,30.3029995,22.7269992828369,8.02799987792969,16.2390003204346,4.69099998474121,AI
short\ai_103,111,27.75,22.2,12.33333333,2.25,2.4,1.8,0.444444444,0.8,1.25,0.6,1.4,0.777777778,3.2,1.777777778,0,0.0540540540541,0.108108108,0.405405405,0.216216216,0.297297297,0,0.0769230769231,0.230769231,1,1,1,0.194999992847443,0.465999990701675,0.30799999833107,0,9.25899982452393,27.7779998779297,12.5989999771118,18.2099990844727,6.51700019836426,AI
short\ai_104,111,27.75,22.2,11.1,2.5,2.8,2,0.4,0.8,1.25,0.4,1.4,0.7,3.2,1.6,0.0666666666667,0.133333333,0.24137931,0.482758621,0.24137931,0.275862069,0,0.0714285714286,0.214285714,0.666999995708466,0.666999995708466,1,0.23199999332428,0.474000006914139,0.314000010490417,19.4169998168945,29.1259994506836,9.70899963378906,7.35300016403198,18.6310005187988,3.02500009536743,AI
short\ai_105,121,20.16666667,17.28571429,12.1,1.666666667,2.142857143,1.428571429,0.3,0.428571429,1.166666667,0.571428571,0.857142857,0.6,2.142857143,1.5,0.108108108,0.0540540540541,0.138888889,0.361111111,0.0555555555556,0.305555556,0.0277777777778,0.0555555555556,0.0555555555556,0.200000002980232,0.200000002980232,0.600000023841858,0.025000000372529,0.225999996066093,0.221000000834465,8.47500038146973,16.9489994049072,8.47500038146973,1.93700003623962,17.875,-5.686999798,AI
short\ai_106,102,20.4,17,17,1.2,1.833333333,1,0.166666667,0.166666667,1.2,0.166666667,1,1,3.166666667,3.166666667,0,0.1,0.172413793,0.482758621,0.172413793,0.137931034,0.0344827586207,0.0625,0,1,1,1,0.0970000028610229,0.175999999046326,0.168999999761581,20.2019996643066,30.3029995,10.1009998321533,0,18.2339992523193,0.331000000238419,AI
short\ai_107,89,17.8,17.8,14.83333333,1.2,1.8,1.2,0.166666667,0.2,1,0.2,1,0.833333333,2.4,2,0.0333333333333,0.0666666666667,0.166666667,0.233333333,0.166666667,0.166666667,0,0.1,0,0.333000004291534,0.5,0.5,0.0640000030398369,0.261999994516373,0.273000001907349,22.7269992828369,34.0909996032715,11.3640003204346,25.8059997558594,12.7829999923706,8.98200035095215,AI
short\ai_108,137,22.83333333,17.125,13.7,1.666666667,2,1.25,0.4,0.5,1.333333333,0.625,1,0.8,2.125,1.7,0.046511628,0.046511628,0.0731707317073,0.341463415,0.0975609756098,0.0731707317073,0.0243902439024,0.176470588,0,0.400000005960464,0.800000011920929,1,0.0700000002980232,0.19200000166893,0.239999994635582,22.7269992828369,60.6059989929199,22.7269992828369,0,21.1450004577637,0.856000006198883,AI
short\ai_109,90,22.5,22.5,22.5,1,1.75,1,0,0,1,0,1.75,1.75,3,3,0.0416666666667,0.0416666666667,0.125,0.75,0.375,0.333333333,0,0,0,0,0.333000004291534,0.666999995708466,0.0219999998807907,0.358000010251999,0.247999995946884,34.8839988708496,23.2560005187988,0,0,19.5459995269775,-0.115999997,AI
short\ai_110,199,28.42857143,28.42857143,14.21428571,2,3.285714286,2,0.5,1,1,0.714285714,0.857142857,0.428571429,5.714285714,2.857142857,0.0322580645161,0.129032258,0.0983606557377,0.409836066,0.147540984,0.147540984,0.0327868852459,0.0625,0.0625,0.666999995708466,0.666999995708466,0.666999995708466,0.0820000022649765,0.349999994039536,0.30799999833107,31.5790004730225,36.8419990539551,21.0529995,0,20.826000213623,-0.400999993,AI
short\ai_111,113,18.83333333,18.83333333,14.125,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1,0.333333333,0.833333333,0.625,2.5,1.875,0,0.0294117647059,0.151515152,0.484848485,0.181818182,0.333333333,0,0,0.133333333,0.800000011920929,0.800000011920929,1,0.0719999969005585,0.250999987125397,0.284000009298325,8.62100028991699,17.2409992218018,0,0,21.048999786377,-2.059000015,AI
short\ai_112,148,24.66666667,18.5,14.8,1.666666667,2,1.25,0.2,0.25,1.333333333,0.25,0.375,0.3,3.25,2.6,0.0277777777778,0,0.166666667,0.527777778,0.277777778,0.361111111,0,0.0588235294118,0.117647059,0,0.400000005960464,0.800000011920929,0.0230000000447035,0.333999991416931,0.261999994516373,13.8889999389648,27.7779998779297,13.8889999389648,0,19.6590003967285,-0.91900003,AI
short\ai_113,92,23,23,13.14285714,1.75,3,1.75,0.285714286,0.5,1,0.5,1.75,1,3.25,1.857142857,0,0.129032258,0.137931034,0.310344828,0.172413793,0.206896552,0.0344827586207,0,0.153846154,0.666999995708466,0.666999995708466,1,0.168999999761581,0.342999994754791,0.24099999666214,0,0,0,0,19.1450004577637,6.22599983215332,AI
short\ai_114,128,18.28571429,11.63636364,10.66666667,1.714285714,1.545454545,1.090909091,0.25,0.272727273,1.571428571,0.363636364,0.636363636,0.583333333,1.818181818,1.666666667,0,0.0232558139535,0.046511628,0.488372093,0.0697674418605,0.139534884,0,0.117647059,0.117647059,0.833000004291534,0.833000004291534,0.833000004291534,0.103000000119209,0.264999985694885,0.25,8.13000011444092,48.7799987792969,8.13000011444092,0,19.6650009155273,-2.515000105,AI
short\ai_115,107,21.4,21.4,17.83333333,1.2,2,1.2,0.166666667,0.2,1,0.2,1.4,1.166666667,3.4,2.833333333,0.027027027,0.0540540540541,0.162162162,0.351351351,0.297297297,0.216216216,0,0,0.333333333,1,1,1,0.100000001490116,0.287999987602234,0.248999997973442,28.5709991455078,28.5709991455078,0,0.24600000679493,18.4419994354248,2.21300005912781,AI
short\ai_116,158,22.57142857,19.75,17.55555556,1.285714286,2.25,1.125,0.111111111,0.125,1.142857143,0.125,1.125,1,3.125,2.777777778,0.037037037,0.0555555555556,0.185185185,0.388888889,0.259259259,0.203703704,0.0185185185185,0,0,0.333000004291534,0.5,0.666999995708466,0.0309999994933605,0.209999993443489,0.250999987125397,12.7390003204346,19.1079998016357,12.7390003204346,0,19.0820007324219,-3.691999912,AI
short\ai_117,161,23,20.125,14.63636364,1.571428571,2.375,1.375,0.363636364,0.5,1.142857143,0.625,1.125,0.818181818,3,2.181818182,0,0.0625,0.145833333,0.458333333,0.1875,0.1875,0,0,0.173913043,1,1,1,0.112000003457069,0.435000002384186,0.321999996900558,12.6579999923706,18.9869995117188,18.9869995117188,0,22.0090007781982,4.44099998474121,AI
short\ai_118,153,25.5,17,10.92857143,2.333333333,2.888888889,1.555555556,0.357142857,0.555555556,1.5,0.555555556,0.444444444,0.285714286,2.555555556,1.642857143,0,0.063829787,0.0652173913043,0.456521739,0.130434783,0.217391304,0.0434782608696,0,0.142857143,0.200000002980232,1,1,0.0820000022649765,0.324999988079071,0.282999992370605,13.4230003356934,13.4230003356934,0,0,20.0669994354248,1.91199994087219,AI
short\ai_119,144,20.57142857,20.57142857,12,1.714285714,2.571428571,1.714285714,0.416666667,0.714285714,1,0.571428571,1.142857143,0.666666667,3.142857143,1.833333333,0,0.0238095238095,0.2,0.4,0.225,0.225,0,0,0.315789474,0.333000004291534,0.5,0.5,0.0710000023245811,0.300000011920929,0.298000007867813,14.4930000305176,28.9860000610352,14.4930000305176,11.5340003967285,16.5480003356934,2.02699995040894,AI
short\ai_120,100,20,20,20,1,2.2,1,0,0,1,0,1,1,3.2,3.2,0,0.129032258,0.2,0.366666667,0.333333333,0.2,0,0,0.214285714,0.75,0.75,0.75,0.0689999982714653,0.310000002384186,0.24600000679493,20.4080009460449,20.4080009460449,10.2040004730225,6.48899984359741,17.2229995727539,0.620000004768372,AI
short\ai_121,162,23.14285714,23.14285714,16.2,1.428571429,2.428571429,1.428571429,0.3,0.428571429,1,0.285714286,1.714285714,1.2,3.714285714,2.6,0,0.0816326530612,0.191489362,0.595744681,0.212765957,0.276595745,0,0.0526315789474,0.0526315789474,0.5,0.5,0.5,0.0399999991059303,0.28099998831749,0.324999988079071,12.3459997177124,37.0369987487793,24.6909999847412,0,19.0769996643066,-0.984000027,AI
short\ai_122,151,21.57142857,21.57142857,18.875,1.142857143,2.285714286,1.142857143,0.25,0.285714286,1,0.142857143,1.428571429,1.25,2.857142857,2.5,0,0.063829787,0.195652174,0.565217391,0.326086957,0.0869565217391,0,0,0,0.333000004291534,0.333000004291534,0.5,0.0659999996423721,0.439000010490417,0.360000014305115,19.8680000305176,19.8680000305176,6.6230001449585,0,19.7029991149902,0.148000001907349,AI
short\ai_123,144,24,24,16,1.5,2.166666667,1.5,0.333333333,0.5,1,0.5,1.5,1,4.166666667,2.777777778,0.0185185185185,0,0.150943396,0.471698113,0.358490566,0.20754717,0.0188679245283,0,0.222222222,0.400000005960464,0.400000005960464,0.600000023841858,0.0900000035762787,0.428000003099442,0.344999998807907,13.8889999389648,13.8889999389648,6.94399976730347,0,21.5470008850098,-1.17900002,AI
short\ai_124,91,18.2,18.2,18.2,1,1.6,1,0,0,1,0,1,1,2.8,2.8,0.0645161290323,0.0645161290323,0.0645161290323,0.516129032,0.225806452,0.193548387,0,0,0,0.5,0.5,0.5,0.0930000022053719,0.44200000166893,0.305000007152557,0,0,0,1.53100001811981,17.3680000305176,0.61599999666214,AI
short\ai_125,98,19.6,19.6,14,1.4,2.4,1.4,0.285714286,0.4,1,0.4,1,0.714285714,3,2.142857143,0,0.0606060606061,0.181818182,0.484848485,0.212121212,0.151515152,0,0.0714285714286,0.0714285714286,1,1,1,0.104000002145767,0.25900000333786,0.229000002145767,21.0529995,21.0529995,21.0529995,0,20.882999420166,3.03800010681152,AI
short\ai_126,161,23,23,16.1,1.428571429,2.428571429,1.428571429,0.3,0.428571429,1,0.428571429,1.428571429,1,4.142857143,2.9,0.0454545454545,0.0227272727273,0.159090909,0.545454545,0.0909090909091,0.181818182,0,0,0.277777778,0.5,0.5,0.5,0.0979999974370003,0.211999997496605,0.259999990463257,6.36899995803833,6.36899995803833,0,1.06400001049042,17.4449996948242,5.01000022888184,AI
short\ai_127,112,22.4,22.4,16,1.4,2.4,1.4,0.428571429,0.6,1,0.6,1.2,0.857142857,3.4,2.428571429,0.04,0.04,0.28,0.6,0.32,0.08,0,0,0.2,0.25,0.25,0.5,0.0280000008642673,0.246999993920326,0.218999996781349,0,9.52400016784668,19.0480003356934,0,20.2469997406006,-2.770999908,AI
