filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C,nwords,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,amod_all_nominal_deps_NN_struct,prep_all_nominal_deps_NN_struct,nn_all_nominal_deps_NN_struct,rcmod_all_nominal_deps_NN_struct,nwords,advcl_per_cl,ccomp_per_cl,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,LSASS1,LSAGN,CNCCaus,CNCLogic,CNCTemp,RDFRE,RDFKGL,RDL2
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_052,151,25.1666666667,25.1666666667,18.875,1.33333333333,2.0,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.66666666667,1.25,3.66666666667,2.75,151,0.0204081632653,0.0204081632653,0.183673469,0.489795918,0.448979592,0.244897959,0.0,151,0.0,0.0588235294118,0.200000002980232,0.200000002980232,0.400000005960464,0.0480000004172325,0.377000004053116,0.301999986171722,26.8460006713867,20.1340007781982,6.71099996566772,0.0,19.511999130249,1.26499998569489
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_053,133,22.1666666667,22.1666666667,19.0,1.16666666667,2.33333333333,1.16666666667,0.142857142857,0.166666666667,1.0,0.166666666667,1.0,0.857142857143,3.66666666667,3.14285714286,133,0.0444444444444,0.0222222222222,0.177777778,0.488888889,0.244444444,0.244444444,0.0,133,0.0,0.117647059,0.800000011920929,0.800000011920929,0.800000011920929,0.0780000016093254,0.354000002145767,0.321000009775162,22.7269992828369,30.3029995,0.0,0.0,21.2390003204346,2.43799996376038
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_054,143,23.8333333333,23.8333333333,20.4285714286,1.16666666667,2.16666666667,1.16666666667,0.142857142857,0.166666666667,1.0,0.166666666667,1.66666666667,1.42857142857,3.16666666667,2.71428571429,143,0.025641026,0.0769230769231,0.256410256,0.615384615,0.256410256,0.307692308,0.0,143,0.0526315789474,0.0526315789474,0.0,0.200000002980232,0.400000005960464,0.017000000923872,0.300000011920929,0.287999987602234,21.5830001831055,43.1650009155273,14.3879995346069,0.0,19.5939998626709,-3.065000057
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_055,139,23.1666666667,23.1666666667,19.8571428571,1.16666666667,2.16666666667,1.16666666667,0.142857142857,0.166666666667,1.0,0.166666666667,1.16666666667,1.0,4.16666666667,3.57142857143,139,0.0217391304348,0.0,0.282608696,0.391304348,0.413043478,0.108695652,0.0,139,0.0,0.0666666666667,0.400000005960464,0.400000005960464,0.600000023841858,0.0549999997019768,0.377000004053116,0.284000009298325,14.706000328064,7.35300016403198,7.35300016403198,0.0,20.1420001983643,-0.523999989
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_056,133,22.1666666667,22.1666666667,14.7777777778,1.5,2.16666666667,1.5,0.333333333333,0.5,1.0,0.333333333333,1.16666666667,0.777777777778,3.16666666667,2.11111111111,133,0.0238095238095,0.0714285714286,0.285714286,0.380952381,0.166666667,0.285714286,0.0238095238095,133,0.0,0.0,0.600000023841858,0.600000023841858,0.800000011920929,0.0979999974370003,0.472000002861023,0.337000012397766,30.0750007629395,22.5559997558594,0.0,0.0,20.113000869751,0.790000021457672
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_057,156,22.2857142857,22.2857142857,14.1818181818,1.57142857143,2.14285714286,1.57142857143,0.454545454545,0.714285714286,1.0,0.571428571429,1.28571428571,0.818181818182,3.0,1.90909090909,156,0.0851063829787,0.0212765957447,0.255319149,0.446808511,0.234042553,0.255319149,0.0,156,0.105263158,0.105263158,0.833000004291534,0.833000004291534,0.833000004291534,0.0869999974966049,0.425000011920929,0.342999994754791,26.3159999847412,32.8950004577637,13.1579999923706,5.61199998855591,17.871000289917,4.61700010299683
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_058,148,21.1428571429,21.1428571429,14.8,1.42857142857,2.42857142857,1.42857142857,0.3,0.428571428571,1.0,0.428571428571,1.14285714286,0.8,3.28571428571,2.3,148,0.0425531914894,0.0212765957447,0.276595745,0.361702128,0.212765957,0.382978723,0.0212765957447,148,0.0,0.3,0.666999995708466,0.666999995708466,0.666999995708466,0.0810000002384186,0.284999996423721,0.287999987602234,27.2110004425049,20.4080009460449,20.4080009460449,1.93799996376038,18.2059993743896,3.19300007820129
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_059,146,24.3333333333,24.3333333333,14.6,1.66666666667,2.5,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,1.33333333333,0.8,3.16666666667,1.9,146,0.0,0.0,0.29787234,0.404255319,0.319148936,0.255319149,0.0212765957447,146,0.0,0.214285714,0.400000005960464,0.400000005960464,0.400000005960464,0.0260000005364418,0.277999997138977,0.264999985694885,27.3969993591309,34.2470016479492,20.5480003356934,0.162000000476837,19.2819995880127,0.409999996423721
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_060,154,25.6666666667,25.6666666667,14.0,1.83333333333,2.83333333333,1.83333333333,0.454545454545,0.833333333333,1.0,0.5,1.66666666667,0.909090909091,4.0,2.18181818182,154,0.02,0.08,0.1875,0.458333333,0.375,0.145833333,0.0,154,0.0,0.210526316,0.200000002980232,0.200000002980232,1.0,0.0309999994933605,0.331000000238419,0.296999990940094,19.7369995117188,46.0530014038086,19.7369995117188,0.0,20.9220008850098,-6.619999886
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_061,150,21.4285714286,21.4285714286,16.6666666667,1.28571428571,2.0,1.28571428571,0.222222222222,0.285714285714,1.0,0.285714285714,1.57142857143,1.22222222222,3.57142857143,2.77777777778,150,0.0,0.0212765957447,0.222222222,0.6,0.377777778,0.0888888888889,0.0,150,0.0625,0.0,0.0,0.166999995708466,0.333000004291534,0.0,0.405000001192093,0.342999994754791,26.8460006713867,33.556999206543,13.4230003356934,0.0,20.5830001831055,-2.165999889
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_062,146,20.8571428571,20.8571428571,18.25,1.14285714286,1.57142857143,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,1.14285714286,1.0,3.85714285714,3.375,146,0.0,0.0217391304348,0.25,0.681818182,0.386363636,0.136363636,0.0,146,0.0714285714286,0.0,0.166999995708466,0.166999995708466,0.166999995708466,0.0109999999403954,0.28600001335144,0.28099998831749,6.89699983596802,13.7930002212524,13.7930002212524,0.0,20.7259998321533,-1.501000047
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_063,157,22.4285714286,22.4285714286,22.4285714286,1.0,1.85714285714,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,157,0.0208333333333,0.0208333333333,0.291666667,0.458333333,0.416666667,0.166666667,0.0,157,0.0666666666667,0.0,0.5,0.5,0.5,0.0829999968409538,0.252999991178513,0.273000001907349,19.2310009002686,25.6410007476807,12.8210000991821,3.08599996566772,18.3649997711182,0.564999997615814
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_064,154,22.0,22.0,15.4,1.42857142857,3.0,1.42857142857,0.2,0.285714285714,1.0,0.285714285714,1.14285714286,0.8,3.42857142857,2.4,154,0.0188679245283,0.0188679245283,0.18,0.42,0.22,0.1,0.02,154,0.0,0.136363636,0.5,0.5,0.5,0.0689999982714653,0.331000000238419,0.305999994277954,13.4230003356934,20.1340007781982,6.71099996566772,0.0,20.3470001220703,1.55599999427795
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_065,140,28.0,28.0,23.3333333333,1.2,2.2,1.2,0.166666666667,0.2,1.0,0.2,2.0,1.66666666667,3.8,3.16666666667,140,0.047619048,0.047619048,0.19047619,0.452380952,0.19047619,0.285714286,0.0,140,0.0,0.235294118,0.5,0.5,0.75,0.0640000030398369,0.446999996900558,0.319999992847443,7.24599981307983,7.24599981307983,0.0,0.0,21.9360008239746,-1.761000037
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_066,137,27.4,27.4,19.5714285714,1.4,2.6,1.4,0.285714285714,0.4,1.0,0.4,0.8,0.571428571429,4.6,3.28571428571,137,0.0217391304348,0.0217391304348,0.239130435,0.391304348,0.47826087,0.152173913,0.0217391304348,137,0.0,0.0714285714286,0.75,0.75,1.0,0.0790000036358833,0.354000002145767,0.28999999165535,29.6299991607666,14.8149995803833,7.40700006484985,1.432000041,19.7670001983643,-0.090000004
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_067,145,18.125,18.125,12.0833333333,1.5,2.375,1.5,0.333333333333,0.5,1.0,0.375,0.875,0.583333333333,3.0,2.0,145,0.0377358490566,0.0377358490566,0.244897959,0.346938776,0.163265306,0.102040816,0.0408163265306,145,0.0,0.130434783,0.71399998664856,0.71399998664856,0.71399998664856,0.0659999996423721,0.38400000333786,0.335999995470047,27.9720001220703,20.9790000915527,6.99300003051758,5.27899980545044,16.9640007019043,1.68400001525879
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_068,133,22.1666666667,22.1666666667,16.625,1.33333333333,2.16666666667,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.16666666667,0.875,3.0,2.25,133,0.0,0.0,0.204081633,0.387755102,0.326530612,0.224489796,0.0204081632653,133,0.0,0.176470588,0.400000005960464,0.400000005960464,0.600000023841858,0.0370000004768372,0.254999995231628,0.243000000715256,30.0750007629395,30.0750007629395,7.51900005340576,0.0,20.5610008239746,1.09099996089935
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_069,145,24.1666666667,24.1666666667,14.5,1.66666666667,2.83333333333,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,0.833333333333,0.5,4.83333333333,2.9,145,0.0,0.0612244897959,0.25,0.395833333,0.333333333,0.25,0.0208333333333,145,0.0,0.0555555555556,0.400000005960464,0.400000005960464,0.600000023841858,0.0979999974370003,0.483999997377396,0.34400001168251,34.4830017089844,34.4830017089844,0.0,0.0,19.9599990844727,1.62199997901917
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_070,138,23.0,23.0,15.3333333333,1.5,2.5,1.5,0.333333333333,0.5,1.0,0.333333333333,1.5,1.0,2.83333333333,1.88888888889,138,0.0444444444444,0.0444444444444,0.19047619,0.214285714,0.285714286,0.19047619,0.0,138,0.0,0.166666667,0.600000023841858,0.800000011920929,0.800000011920929,0.068000003695488,0.38400000333786,0.324999988079071,29.1970005,29.1970005,7.29899978637695,0.246999993920326,18.8969993591309,2.33699989318848
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_071,110,22.0,22.0,22.0,1.0,2.4,1.0,0.2,0.2,1.0,0.2,0.8,0.8,3.4,3.4,110,0.0714285714286,0.107142857,0.25,0.357142857,0.285714286,0.428571429,0.0,110,0.0,0.1875,0.5,0.75,0.75,0.0719999969005585,0.312000006437302,0.270999997854233,37.0369987487793,37.0369987487793,9.25899982452393,0.0,19.8209991455078,1.71800005435944
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_072,147,24.5,24.5,18.375,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.0,0.75,4.0,3.0,147,0.0444444444444,0.0222222222222,0.272727273,0.386363636,0.25,0.227272727,0.0227272727273,147,0.0,0.0625,0.200000002980232,0.400000005960464,0.800000011920929,0.0759999975562096,0.331000000238419,0.254000008106232,27.5860004425049,41.3790016174316,0.0,0.0,20.2789993286133,-0.578999996
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_073,147,21.0,18.375,12.25,1.71428571429,2.625,1.5,0.416666666667,0.625,1.14285714286,0.5,1.0,0.666666666667,2.75,1.83333333333,147,0.0555555555556,0.0185185185185,0.113207547,0.452830189,0.245283019,0.0943396226415,0.0377358490566,147,0.0,0.0454545454545,0.666999995708466,0.666999995708466,0.666999995708466,0.0560000017285347,0.314000010490417,0.296000003814697,20.6900005340576,27.5860004425049,20.6900005340576,0.0,19.746000289917,3.36299991607666
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_074,138,23.0,19.7142857143,15.3333333333,1.5,2.57142857143,1.28571428571,0.222222222222,0.285714285714,1.16666666667,0.285714285714,1.14285714286,0.888888888889,2.85714285714,2.22222222222,138,0.046511628,0.0232558139535,0.255813953,0.372093023,0.279069767,0.302325581,0.0,138,0.0,0.117647059,0.400000005960464,0.400000005960464,0.400000005960464,0.0509999990463257,0.381000012159348,0.323000013828278,22.0590000152588,14.706000328064,0.0,0.0,19.4580001831055,0.289000004529953
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_075,145,24.1666666667,24.1666666667,13.1818181818,1.83333333333,3.16666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.5,0.833333333333,0.454545454545,4.16666666667,2.27272727273,145,0.0869565217391,0.0217391304348,0.222222222,0.466666667,0.288888889,0.111111111,0.0444444444444,145,0.0,0.142857143,0.600000023841858,0.600000023841858,0.600000023841858,0.0480000004172325,0.328000009059906,0.266999989748001,20.9790000915527,20.9790000915527,13.9860000610352,6.33799982070923,18.2959995269775,-0.52700001
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_076,137,22.8333333333,22.8333333333,15.2222222222,1.5,2.66666666667,1.5,0.333333333333,0.5,1.0,0.5,0.833333333333,0.555555555556,3.66666666667,2.44444444444,137,0.0263157894737,0.0263157894737,0.289473684,0.578947368,0.315789474,0.157894737,0.0,137,0.0,0.210526316,0.200000002980232,0.400000005960464,0.600000023841858,0.0399999991059303,0.293000012636185,0.268999993801117,29.8509998321533,37.3129997253418,7.46299982070923,0.0,19.2689990997314,0.736999988555908
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_077,160,26.6666666667,26.6666666667,14.5454545455,1.83333333333,2.66666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.833333333333,1.33333333333,0.727272727273,3.66666666667,2.0,160,0.0212765957447,0.0212765957447,0.260869565,0.413043478,0.347826087,0.282608696,0.0217391304348,160,0.0,0.166666667,0.400000005960464,0.400000005960464,0.600000023841858,0.0309999994933605,0.395999997854233,0.310000002384186,32.257999420166,32.257999420166,6.4520001411438,0.0,20.2210006713867,-3.140000105
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_078,160,26.6666666667,16.0,14.5454545455,1.83333333333,2.1,1.1,0.363636363636,0.4,1.66666666667,0.6,0.6,0.545454545455,2.9,2.63636363636,160,0.0377358490566,0.0566037735849,0.264150943,0.339622642,0.283018868,0.132075472,0.0,160,0.0,0.047619048,0.800000011920929,0.800000011920929,0.800000011920929,0.119000002741814,0.456000000238419,0.330000013113022,31.6459999084473,25.3159999847412,6.3289999961853,1.26300001144409,19.625,5.14599990844727
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_079,155,25.8333333333,25.8333333333,17.2222222222,1.5,2.0,1.5,0.333333333333,0.5,1.0,0.5,1.66666666667,1.11111111111,4.66666666667,3.11111111111,155,0.0,0.0188679245283,0.288461538,0.5,0.423076923,0.134615385,0.0384615384615,155,0.0,0.133333333,0.400000005960464,0.400000005960464,0.400000005960464,0.0399999991059303,0.42399999499321,0.324999988079071,32.257999420166,32.257999420166,19.3549995422363,0.0,21.5890007019043,1.03299999237061
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_080,152,21.7142857143,21.7142857143,19.0,1.14285714286,1.85714285714,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,1.14285714286,1.0,3.42857142857,3.0,152,0.0384615384615,0.0192307692308,0.235294118,0.549019608,0.235294118,0.196078431,0.0,152,0.0,0.0588235294118,0.5,0.5,0.666999995708466,0.0480000004172325,0.342999994754791,0.310000002384186,26.3159999847412,26.3159999847412,13.1579999923706,0.0,20.2779998779297,-1.169999957
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_081,155,22.1428571429,22.1428571429,15.5,1.42857142857,2.0,1.42857142857,0.3,0.428571428571,1.0,0.428571428571,1.57142857143,1.1,2.57142857143,1.8,155,0.0,0.08,0.26,0.42,0.2,0.16,0.02,155,0.0,0.272727273,0.5,0.5,0.5,0.0649999976158142,0.29899999499321,0.287999987602234,32.6800003051758,32.6800003051758,6.53599977493286,0.0,19.8500003814697,-2.006000042
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_082,143,23.8333333333,23.8333333333,17.875,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.33333333333,1.0,3.5,2.625,143,0.0,0.0454545454545,0.25,0.522727273,0.227272727,0.227272727,0.0227272727273,143,0.0,0.15,0.600000023841858,0.600000023841858,0.800000011920929,0.0810000002384186,0.407000005245209,0.314999997615814,27.9720001220703,20.9790000915527,6.99300003051758,0.0,20.6909999847412,-1.478999972
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_083,158,22.5714285714,19.75,13.1666666667,1.71428571429,2.0,1.5,0.333333333333,0.5,1.14285714286,0.25,0.875,0.583333333333,3.0,2.0,158,0.115384615,0.0192307692308,0.166666667,0.458333333,0.395833333,0.145833333,0.0,158,0.0,0.117647059,0.833000004291534,0.833000004291534,0.833000004291534,0.150999993085861,0.421999990940094,0.344999998807907,6.4520001411438,19.3549995422363,6.4520001411438,3.73900008201599,18.2390003204346,7.19700002670288
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_084,156,26.0,26.0,15.6,1.66666666667,3.0,1.66666666667,0.4,0.666666666667,1.0,0.5,1.16666666667,0.7,4.5,2.7,156,0.0196078431373,0.0588235294118,0.204081633,0.551020408,0.306122449,0.102040816,0.0,156,0.0454545454545,0.136363636,1.0,1.0,1.0,0.149000003933907,0.488000005483627,0.345999985933304,25.9740009307861,25.9740009307861,12.9870004653931,0.0,20.5450000762939,0.702000021934509
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_085,162,27.0,27.0,18.0,1.5,2.5,1.5,0.333333333333,0.5,1.0,0.333333333333,1.33333333333,0.888888888889,4.66666666667,3.11111111111,162,0.0217391304348,0.0217391304348,0.355555556,0.622222222,0.355555556,0.133333333,0.0222222222222,162,0.0,0.1875,0.600000023841858,0.600000023841858,0.600000023841858,0.108999997377396,0.428999990224838,0.303999990224838,69.620002746582,37.9749984741211,12.6579999923706,3.97000002861023,19.2469997406006,1.8639999628067
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_086,136,22.6666666667,22.6666666667,13.6,1.66666666667,3.16666666667,1.66666666667,0.4,0.666666666667,1.0,0.333333333333,1.0,0.6,4.66666666667,2.8,136,0.0408163265306,0.0612244897959,0.224489796,0.367346939,0.244897959,0.224489796,0.0204081632653,136,0.0,0.142857143,0.400000005960464,0.800000011920929,0.800000011920929,0.0419999994337559,0.375,0.319999992847443,29.8509998321533,22.3880004882813,0.0,0.0,20.1539993286133,-0.022
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_087,162,23.1428571429,23.1428571429,13.5,1.71428571429,2.28571428571,1.71428571429,0.25,0.428571428571,1.0,0.428571428571,1.28571428571,0.75,4.71428571429,2.75,162,0.0416666666667,0.0,0.145833333,0.458333333,0.208333333,0.0833333333333,0.0208333333333,162,0.0,0.1,0.5,0.5,0.833000004291534,0.109999999403954,0.46000000834465,0.352999985218048,37.5,37.5,0.0,3.85999989509583,18.3990001678467,2.88899993896484
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_088,168,24.0,24.0,15.2727272727,1.57142857143,2.42857142857,1.57142857143,0.272727272727,0.428571428571,1.0,0.428571428571,1.14285714286,0.727272727273,3.14285714286,2.0,168,0.0208333333333,0.0208333333333,0.270833333,0.4375,0.291666667,0.395833333,0.0416666666667,168,0.0,0.0909090909091,0.166999995708466,0.166999995708466,0.166999995708466,0.0579999983310699,0.328000009059906,0.32600000500679,48.193000793457,42.1689987182617,0.0,0.0,19.5359992980957,2.74399995803833
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_089,149,24.8333333333,24.8333333333,13.5454545455,1.83333333333,2.33333333333,1.83333333333,0.454545454545,0.833333333333,1.0,0.666666666667,1.0,0.545454545455,4.66666666667,2.54545454545,149,0.0,0.0,0.239130435,0.456521739,0.304347826,0.0869565217391,0.0217391304348,149,0.0625,0.125,0.600000023841858,1.0,1.0,0.155000001192093,0.323000013828278,0.296000003814697,46.9799995422363,53.6910018920898,6.71099996566772,14.1219997406006,17.4589996337891,10.7200002670288
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_090,153,25.5,25.5,12.75,2.0,3.33333333333,2.0,0.5,1.0,1.0,0.666666666667,1.33333333333,0.666666666667,4.66666666667,2.33333333333,153,0.0,0.0212765957447,0.170212766,0.510638298,0.276595745,0.0851063829787,0.0212765957447,153,0.0454545454545,0.136363636,0.200000002980232,0.200000002980232,0.600000023841858,0.0570000000298023,0.314999997615814,0.289000004529953,33.556999206543,26.8460006713867,26.8460006713867,0.0,19.4409999847412,-3.98300004
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_091,157,19.625,19.625,14.2727272727,1.375,2.125,1.375,0.272727272727,0.375,1.0,0.375,1.0,0.727272727273,3.125,2.27272727273,157,0.0,0.0377358490566,0.226415094,0.283018868,0.377358491,0.301886792,0.0,157,0.0555555555556,0.111111111,0.666999995708466,0.666999995708466,1.0,0.0700000002980232,0.293999999761581,0.293000012636185,25.4780006408691,38.2169990539551,6.36899995803833,0.0,19.9909992218018,0.0900000035762787
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_092,161,20.125,20.125,16.1,1.25,1.875,1.25,0.2,0.25,1.0,0.25,1.375,1.1,2.75,2.2,161,0.0192307692308,0.0192307692308,0.156862745,0.37254902,0.294117647,0.254901961,0.0196078431373,161,0.0588235294118,0.0,0.28600001335144,0.28600001335144,0.428999990224838,0.0350000001490116,0.223000004887581,0.282999992370605,25.3159999847412,31.6459999084473,18.9869995117188,0.0,19.9720001220703,-3.502000093
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_093,165,20.625,18.3333333333,13.75,1.5,2.0,1.33333333333,0.25,0.333333333333,1.125,0.333333333333,1.0,0.75,2.44444444444,1.83333333333,165,0.0208333333333,0.0833333333333,0.217391304,0.47826087,0.195652174,0.282608696,0.0,165,0.047619048,0.047619048,0.570999979972839,0.570999979972839,0.71399998664856,0.0560000017285347,0.395999997854233,0.333999991416931,24.8449993133545,31.0559997558594,18.6340007781982,0.0,18.5729999542236,-0.129999995
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_094,154,22.0,22.0,17.1111111111,1.28571428571,2.57142857143,1.28571428571,0.222222222222,0.285714285714,1.0,0.285714285714,1.14285714286,0.888888888889,3.57142857143,2.77777777778,154,0.04,0.04,0.18,0.4,0.26,0.26,0.0,154,0.0,0.1,0.833000004291534,0.833000004291534,0.833000004291534,0.109999999403954,0.41499999165535,0.33899998664856,6.53599977493286,19.6079998016357,13.0719995498657,0.560999989509583,18.6110000610352,4.98400020599365
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_095,167,20.875,23.8571428571,20.875,1.0,2.14285714286,1.14285714286,0.125,0.142857142857,0.875,0.142857142857,1.71428571429,1.5,3.71428571429,3.25,167,0.02,0.02,0.163265306,0.489795918,0.387755102,0.183673469,0.0,167,0.0588235294118,0.0588235294118,0.28600001335144,0.428999990224838,0.428999990224838,0.0320000015199184,0.204999998211861,0.28099998831749,23.9519996643066,11.9759998321533,17.9640007019043,0.0,19.6790008544922,-3.500999928
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_096,148,18.5,18.5,16.4444444444,1.125,1.5,1.125,0.111111111111,0.125,1.0,0.125,0.75,0.666666666667,3.125,2.77777777778,148,0.0,0.0769230769231,0.307692308,0.487179487,0.358974359,0.358974359,0.025641026,148,0.0,0.0,0.28600001335144,0.428999990224838,0.428999990224838,0.0570000000298023,0.34799998998642,0.305999994277954,34.0139999389648,20.4080009460449,6.80299997329712,3.41799998283386,17.3470001220703,4.41800022125244
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_097,142,23.6666666667,20.2857142857,12.9090909091,1.83333333333,2.28571428571,1.57142857143,0.363636363636,0.571428571429,1.16666666667,0.571428571429,1.0,0.636363636364,3.85714285714,2.45454545455,142,0.0217391304348,0.0217391304348,0.239130435,0.52173913,0.326086957,0.130434783,0.0217391304348,142,0.0,0.2,0.600000023841858,0.800000011920929,1.0,0.14300000667572,0.46000000834465,0.342000007629395,7.09200000762939,21.2770004272461,7.09200000762939,0.0,21.1040000915527,0.767000019550323
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_098,144,24.0,24.0,18.0,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.5,1.125,4.33333333333,3.25,144,0.0,0.0454545454545,0.227272727,0.409090909,0.340909091,0.272727273,0.0,144,0.0,0.176470588,0.400000005960464,0.800000011920929,0.800000011920929,0.0399999991059303,0.402999997138977,0.349999994039536,20.8330001831055,34.7220001220703,6.94399976730347,5.66099977493286,18.431999206543,-1.480999947
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_099,142,23.6666666667,23.6666666667,12.9090909091,1.83333333333,2.66666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.666666666667,2.0,1.09090909091,3.33333333333,1.81818181818,142,0.0204081632653,0.0408163265306,0.170212766,0.382978723,0.255319149,0.14893617,0.0425531914894,142,0.0526315789474,0.263157895,0.200000002980232,0.200000002980232,0.800000011920929,0.0430000014603138,0.41499999165535,0.319999992847443,21.5830001831055,28.7770004272461,21.5830001831055,0.0,20.3610000610352,-1.376000047
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_100,148,24.6666666667,29.6,16.4444444444,1.5,2.6,1.8,0.444444444444,0.8,0.833333333333,0.6,2.4,1.33333333333,5.2,2.88888888889,148,0.0,0.0425531914894,0.234042553,0.468085106,0.29787234,0.106382979,0.0212765957447,148,0.0,0.4,0.600000023841858,0.600000023841858,0.600000023841858,0.0549999997019768,0.430999994277954,0.319999992847443,20.2700004577637,33.7840003967285,6.75699996948242,0.0,19.5419998168945,-1.687999964
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_101,162,20.25,20.25,16.2,1.25,2.0,1.25,0.3,0.375,1.0,0.375,0.5,0.4,3.75,3.0,162,0.0652173913043,0.0434782608696,0.260869565,0.630434783,0.260869565,0.239130435,0.0,162,0.0,0.0588235294118,0.428999990224838,0.428999990224838,0.71399998664856,0.0670000016689301,0.224999994039536,0.256000012159348,37.5,37.5,12.5,13.6129999160767,16.3290004730225,10.6040000915527
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_102,132,16.5,16.5,12.0,1.375,2.0,1.375,0.272727272727,0.375,1.0,0.375,1.125,0.818181818182,2.75,2.0,132,0.0,0.0243902439024,0.256410256,0.41025641,0.384615385,0.230769231,0.0,132,0.0588235294118,0.117647059,0.71399998664856,0.71399998664856,0.85699999332428,0.10700000077486,0.435000002384186,0.379000008106232,22.7269992828369,30.3029995,22.7269992828369,8.02799987792969,16.2390003204346,4.69099998474121
\\mac\home\desktop\语料处理+代码\taassc_input_ai_short\ai_103,111,27.75,22.2,12.3333333333,2.25,2.4,1.8,0.444444444444,0.8,1.25,0.6,1.4,0.777777777778,3.2,1.77777777778,111,0.0,0.0540540540541,0.108108108,0.405405405,0.216216216,0.297297297,0.0,111,0.0769230769231,0.230769231,1.0,1.0,1.0,0.194999992847443,0.465999990701675,0.30799999833107,0.0,9.25899982452393,27.7779998779297,12.5989999771118,18.2099990844727,6.51700019836426
