filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C,nwords,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,amod_all_nominal_deps_NN_struct,prep_all_nominal_deps_NN_struct,nn_all_nominal_deps_NN_struct,rcmod_all_nominal_deps_NN_struct,nwords,advcl_per_cl,ccomp_per_cl,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,LSASS1,LSAGN,CNCCaus,CNCLogic,CNCTemp,RDFRE,RDFKGL,RDL2
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_125,202,20.2,20.2,13.46666667,1.5,2.0,1.5,0.333333333,0.5,1.0,0.4,0.7,0.466666667,3.4,2.266666667,202,0.115384615,0.0,0.224489796,0.346938776,0.346938776,0.163265306,0.0,202,0.0,0.210526316,1.0,1.0,1.0,0.168999999761581,0.347000002861023,0.314999997615814,28.3689994812012,35.4609985351563,14.1840000152588,9.55300045013428,17.7649993896484,13.5369997024536
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_131,196,28.0,28.0,15.07692308,1.857142857,2.285714286,1.857142857,0.461538462,0.857142857,1.0,0.285714286,1.142857143,0.615384615,3.857142857,2.076923077,196,0.0384615384615,0.0769230769231,0.294117647,0.333333333,0.235294118,0.0980392156863,0.0392156862745,196,0.0909090909091,0.0909090909091,0.400000005960464,0.5,0.699999988079071,0.0560000017285347,0.261000007390976,0.333999991416931,24.3059997558594,34.7220001220703,27.7779998779297,38.0480003356934,14.4569997787476,4.01800012588501
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_119,201,40.2,33.5,22.33333333,1.8,2.333333333,1.5,0.222222222,0.333333333,1.2,0.333333333,1.166666667,0.777777778,4.5,3.0,201,0.0,0.0,0.522727273,0.5,0.272727273,0.431818182,0.0681818181818,201,0.0666666666667,0.0,0.625,0.625,0.75,0.0820000022649765,0.328999996185303,0.352999985218048,27.3220005,43.7159996032715,16.3929996490479,16.5739994049072,15.9989995956421,2.55200004577637
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_142,208,29.71428571,29.71428571,16.0,1.857142857,3.285714286,1.857142857,0.461538462,0.857142857,1.0,0.571428571,1.285714286,0.692307692,5.142857143,2.769230769,208,0.0151515151515,0.03030303,0.283333333,0.483333333,0.283333333,0.183333333,0.05,208,0.0,0.0434782608696,0.625,0.625,0.625,0.138999998569489,0.28099998831749,0.333000004291534,34.9339981079102,26.201000213623,13.1000003814697,35.0740013122559,14.6879997253418,13.1520004272461
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_022,201,25.125,25.125,25.125,1.0,2.375,1.0,0.125,0.125,1.0,0.125,0.5,0.5,4.75,4.75,201,0.0350877192982,0.105263158,0.410714286,0.285714286,0.303571429,0.214285714,0.0,201,0.115384615,0.0,1.0,1.0,1.0,0.0989999994635582,0.24099999666214,0.204999998211861,25.4780006408691,25.4780006408691,19.1079998016357,5.32600021362305,22.2670001983643,6.375
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_036,200,25.0,25.0,14.28571429,1.75,2.625,1.75,0.428571429,0.75,1.0,0.5,0.75,0.428571429,4.875,2.785714286,200,0.0754716981132,0.0943396226415,0.288461538,0.519230769,0.230769231,0.25,0.0384615384615,200,0.08,0.24,0.875,1.0,1.0,0.156000003218651,0.221000000834465,0.310999989509583,20.2019996643066,15.1520004272461,5.05100011825562,29.4330005645752,14.6190004348755,11.5179996490479
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_037,213,42.6,30.42857143,19.36363636,2.2,1.571428571,1.571428571,0.363636364,0.571428571,1.4,0.571428571,1.714285714,1.090909091,5.142857143,3.272727273,213,0.0,0.051724138,0.275862069,0.413793103,0.413793103,0.137931034,0.0172413793103,213,0.0,0.166666667,1.0,1.0,1.0,0.215000003576279,0.398000001907349,0.32600000500679,18.8680000305176,14.1510000228882,28.3020000457764,23.6459999084473,17.4850006103516,11.5139999389648
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_023,180,30.0,22.5,22.5,1.333333333,1.5,1.0,0.0,0.0,1.333333333,0.0,0.75,0.75,3.25,3.25,180,0.0454545454545,0.0227272727273,0.409090909,0.477272727,0.340909091,0.136363636,0.0,180,0.0625,0.0,0.600000023841858,0.800000011920929,1.0,0.101999998092651,0.305999994277954,0.300000011920929,24.5400009155273,42.9449996948242,24.5400009155273,16.8290004730225,17.6609992980957,3.57299995422363
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_143,183,22.875,22.875,16.63636364,1.375,2.25,1.375,0.272727273,0.375,1.0,0.375,1.625,1.181818182,3.0,2.181818182,183,0.166666667,0.0555555555556,0.169811321,0.245283019,0.245283019,0.188679245,0.0188679245283,183,0.0,0.166666667,0.444000005722046,0.444000005722046,0.444000005722046,0.0799999982118607,0.219999998807907,0.256999999284744,47.9039993286133,29.9400005340576,0.0,18.1469993591309,14.8769998550415,6.26399993896484
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_141,245,27.22222222,27.22222222,17.5,1.555555556,2.222222222,1.555555556,0.357142857,0.555555556,1.0,0.333333333,1.0,0.642857143,4.333333333,2.785714286,245,0.0985915492958,0.0140845070423,0.188405797,0.347826087,0.347826087,0.115942029,0.0144927536232,245,0.04,0.08,0.85699999332428,0.85699999332428,0.85699999332428,0.263999998569489,0.46399998664856,0.375999987125397,11.1730003356934,16.7600002288818,22.3460006713867,0.0,21.0900001525879,9.64799976348877
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_035,208,29.71428571,29.71428571,16.0,1.857142857,3.571428571,1.857142857,0.461538462,0.857142857,1.0,0.714285714,0.571428571,0.307692308,5.142857143,2.769230769,208,0.0909090909091,0.0454545454545,0.272727273,0.348484848,0.378787879,0.0454545454545,0.0454545454545,208,0.0357142857143,0.0714285714286,0.625,0.75,0.75,0.109999999403954,0.301999986171722,0.307000011205673,10.1520004272461,20.3050003051758,15.2279996871948,12.3719997406006,16.9720001220703,10.918999671936
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_021,192,24.0,17.45454545,14.76923077,1.625,1.636363636,1.181818182,0.307692308,0.363636364,1.375,0.272727273,1.090909091,0.923076923,2.090909091,1.769230769,192,0.0925925925926,0.037037037,0.137254902,0.176470588,0.196078431,0.431372549,0.0196078431373,192,0.0,0.0555555555556,0.5,0.5,1.0,0.0579999983310699,0.416000008583069,0.287999987602234,5.58699989318848,11.1730003356934,11.1730003356934,0.0,22.8920001983643,0.538999974727631
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_009,192,27.42857143,27.42857143,10.66666667,2.571428571,3.428571429,2.571428571,0.611111111,1.571428571,1.0,1.0,0.142857143,0.0555555555556,5.428571429,2.111111111,192,0.0175438596491,0.0877192982456,0.210526316,0.456140351,0.298245614,0.228070175,0.0526315789474,192,0.1,0.1,1.0,1.0,1.0,0.133000001311302,0.377999991178513,0.282000005245209,29.761999130249,29.761999130249,11.9049997329712,4.03900003433228,21.0429992675781,6.05499982833862
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_008,187,20.77777778,20.77777778,15.58333333,1.333333333,1.888888889,1.333333333,0.25,0.333333333,1.0,0.222222222,0.555555556,0.416666667,3.222222222,2.416666667,187,0.148148148,0.0185185185185,0.38,0.48,0.24,0.22,0.0,187,0.142857143,0.142857143,0.5,0.5,0.666999995708466,0.0890000015497208,0.243000000715256,0.291000008583069,0.0,10.9289999008179,16.3929996490479,12.4530000686646,18.0170001983643,1.52999997138977
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_020,203,33.83333333,22.55555556,11.27777778,3.0,2.777777778,2.0,0.388888889,0.777777778,1.5,0.777777778,0.777777778,0.388888889,3.777777778,1.888888889,203,0.0350877192982,0.0526315789474,0.375,0.357142857,0.25,0.107142857,0.107142857,203,0.037037037,0.148148148,0.0,0.0,0.5,0.0219999998807907,0.289000004529953,0.185000002384186,24.5900001525879,24.5900001525879,32.7869987487793,0.0,26.1000003814697,0.787999987602234
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_034,188,18.8,15.66666667,13.42857143,1.4,1.5,1.166666667,0.142857143,0.166666667,1.2,0.166666667,0.583333333,0.5,1.916666667,1.642857143,188,0.12,0.02,0.291666667,0.3125,0.270833333,0.291666667,0.0,188,0.0,0.105263158,0.25,0.875,0.875,0.0560000017285347,0.244000002741814,0.256000012159348,29.8509998321533,29.8509998321533,19.8999996185303,14.121000289917,16.8379993438721,3.8289999961853
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_140,166,27.66666667,27.66666667,18.44444444,1.5,2.5,1.5,0.333333333,0.5,1.0,0.333333333,0.666666667,0.444444444,4.0,2.666666667,166,0.12962963,0.111111111,0.211538462,0.288461538,0.25,0.211538462,0.0384615384615,166,0.0,0.0,0.85699999332428,0.85699999332428,1.0,0.136000007390976,0.268999993801117,0.301999986171722,15.0,20.0,15.0,16.4899997711182,17.1700000762939,9.11600017547607
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_144,210,23.33333333,21.0,14.0,1.666666667,1.9,1.5,0.333333333,0.5,1.111111111,0.5,0.8,0.533333333,3.2,2.133333333,210,0.147540984,0.0491803278689,0.264150943,0.377358491,0.264150943,0.283018868,0.0,210,0.0769230769231,0.153846154,0.428999990224838,0.428999990224838,0.428999990224838,0.0829999968409538,0.164000004529953,0.250999987125397,43.7159996032715,49.1800003051758,5.46400022506714,18.5620002746582,16.3530006408691,7.59100008010864
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_150,199,28.42857143,28.42857143,13.26666667,2.142857143,2.285714286,2.142857143,0.466666667,1.0,1.0,0.428571429,0.857142857,0.4,4.571428571,2.133333333,199,0.0377358490566,0.0188679245283,0.25,0.384615385,0.442307692,0.326923077,0.0192307692308,199,0.0588235294118,0.235294118,1.0,1.0,1.0,0.228000000119209,0.488999992609024,0.344999998807907,7.19399976730347,0.0,0.0,0.0,20.5510005950928,11.8680000305176
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_018,162,23.14285714,20.25,14.72727273,1.571428571,2.375,1.375,0.0909090909091,0.125,1.142857143,0.125,0.5,0.363636364,3.0,2.181818182,162,0.106382979,0.0212765957447,0.222222222,0.288888889,0.244444444,0.244444444,0.0222222222222,162,0.0555555555556,0.111111111,0.166999995708466,0.333000004291534,0.833000004291534,0.0410000011324883,0.303000003099442,0.312999993562698,34.4830017089844,28.7360000610352,28.7360000610352,0.0,19.7339992523193,0.961000025272369
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_030,202,33.66666667,28.85714286,20.2,1.666666667,3.142857143,1.428571429,0.4,0.571428571,1.166666667,0.428571429,0.857142857,0.6,5.0,3.5,202,0.0377358490566,0.0943396226415,0.339622642,0.396226415,0.377358491,0.226415094,0.0,202,0.0833333333333,0.125,1.0,1.0,1.0,0.270999997854233,0.462999999523163,0.347000002861023,12.5790004730225,18.8680000305176,44.0250015258789,0.0,25.3090000152588,7.93400001525879
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_024,172,28.66666667,28.66666667,21.5,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1.0,0.333333333,0.833333333,0.625,5.666666667,4.25,172,0.0434782608696,0.0434782608696,0.326086957,0.52173913,0.347826087,0.152173913,0.0217391304348,172,0.0,0.0,0.570999979972839,0.71399998664856,0.71399998664856,0.133000001311302,0.275999993085861,0.27700001001358,7.57600021362305,15.1520004272461,15.1520004272461,29.1779995,13.2889995574951,11.8030004501343
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_025,145,29.0,29.0,11.15384615,2.6,3.6,2.6,0.461538462,1.2,1.0,1.0,0.6,0.230769231,5.8,2.230769231,145,0.0227272727273,0.0227272727273,0.23255814,0.348837209,0.441860465,0.186046512,0.0232558139535,145,0.0,0.2,1.0,1.0,1.0,0.174999997019768,0.300999999046326,0.256000012159348,36.1450004577637,48.193000793457,12.0480003356934,7.48999977111816,20.4619998931885,12.9079999923706
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_031,180,30.0,30.0,20.0,1.5,2.166666667,1.5,0.444444444,0.666666667,1.0,0.333333333,1.666666667,1.111111111,4.666666667,3.111111111,180,0.130434783,0.0652173913043,0.11627907,0.395348837,0.23255814,0.348837209,0.0,180,0.0625,0.1875,1.0,1.0,1.0,0.291000008583069,0.600000023841858,0.363000005483627,7.14300012588501,7.14300012588501,14.28600025,14.8000001907349,19.8899993896484,11.7229995727539
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_019,202,22.44444444,18.36363636,13.46666667,1.666666667,2.181818182,1.363636364,0.333333333,0.454545455,1.222222222,0.454545455,0.0909090909091,0.0666666666667,3.090909091,2.266666667,202,0.015873016,0.047619048,0.344262295,0.245901639,0.360655738,0.131147541,0.016393443,202,0.0384615384615,0.0,1.0,1.0,1.0,0.226999998092651,0.38400000333786,0.319999992847443,16.5750007629395,11.0500001907349,0.0,14.1820001602173,17.7049999237061,12.4099998474121
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_145,193,21.44444444,21.44444444,16.08333333,1.333333333,1.888888889,1.333333333,0.25,0.333333333,1.0,0.222222222,1.444444444,1.083333333,3.222222222,2.416666667,193,0.0322580645161,0.0322580645161,0.137931034,0.25862069,0.25862069,0.137931034,0.0,193,0.0,0.157894737,0.5,0.5,0.75,0.13400000333786,0.23199999332428,0.228000000119209,20.2019996643066,30.3029995,10.1009998321533,8.14700031280518,17.0419998168945,8.81400012969971
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_147,180,25.71428571,20.0,15.0,1.714285714,2.0,1.333333333,0.25,0.333333333,1.285714286,0.333333333,1.111111111,0.833333333,2.555555556,1.916666667,180,0.0,0.0,0.270833333,0.458333333,0.354166667,0.208333333,0.0,180,0.111111111,0.111111111,0.75,0.875,0.875,0.108000002801418,0.342999994754791,0.316000014543533,24.7520008087158,4.94999980926514,0.0,26.6140003204346,15.1230001449585,6.70699977874756
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_027,181,30.16666667,30.16666667,15.08333333,2.0,3.833333333,2.0,0.416666667,0.833333333,1.0,0.666666667,1.5,0.75,4.166666667,2.083333333,181,0.0,0.101694915,0.345454545,0.218181818,0.290909091,0.181818182,0.0181818181818,181,0.1,0.1,1.0,1.0,1.0,0.103000000119209,0.389999985694885,0.303000003099442,10.6949996948242,5.34800004959106,48.1279983520508,3.31200003623962,22.0890007019043,0.91100001335144
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_033,188,26.85714286,20.88888889,11.75,2.285714286,2.333333333,1.777777778,0.375,0.666666667,1.285714286,0.444444444,0.444444444,0.25,4.0,2.25,188,0.0862068965517,0.0,0.267857143,0.410714286,0.303571429,0.142857143,0.0178571428571,188,0.0909090909091,0.136363636,1.0,1.0,1.0,0.331999987363815,0.488000005483627,0.337000012397766,52.6319999694824,29.2399997711182,0.0,9.85900020599365,20.3799991607666,18.6490001678467
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_032,198,28.28571429,28.28571429,18.0,1.571428571,2.428571429,1.571428571,0.363636364,0.571428571,1.0,0.571428571,0.714285714,0.454545455,5.0,3.181818182,198,0.0508474576271,0.0508474576271,0.172413793,0.413793103,0.327586207,0.172413793,0.0172413793103,198,0.0526315789474,0.0,0.625,0.625,0.875,0.114000000059605,0.342999994754791,0.326999992132187,29.4120006561279,23.5289993286133,23.5289993286133,7.54899978637695,16.8990001678467,7.37599992752075
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_026,198,22.0,22.0,15.23076923,1.444444444,2.111111111,1.444444444,0.307692308,0.444444444,1.0,0.444444444,0.444444444,0.307692308,3.888888889,2.692307692,198,0.037037037,0.037037037,0.245283019,0.452830189,0.339622642,0.396226415,0.0,198,0.0,0.136363636,0.75,0.75,0.75,0.108999997377396,0.177000001072884,0.172000005841255,13.0719995498657,13.0719995498657,13.0719995498657,16.5590000152588,18.5520000457764,7.2979998588562
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_146,173,21.625,24.71428571,14.41666667,1.5,2.714285714,1.714285714,0.416666667,0.714285714,0.875,0.428571429,0.714285714,0.416666667,3.428571429,2.0,173,0.0384615384615,0.0769230769231,0.48,0.24,0.34,0.28,0.04,173,0.0,0.0,0.5,0.5,0.5,0.0850000008940697,0.256000012159348,0.270000010728836,24.7520008087158,24.7520008087158,9.90100002288818,22.1350002288818,17.3409996032715,9.17500019073486
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_003,198,39.6,33.0,11.64705882,3.4,4.166666667,2.833333333,0.647058824,1.833333333,1.2,1.0,0.666666667,0.235294118,4.666666667,1.647058824,198,0.0350877192982,0.122807018,0.192982456,0.315789474,0.175438596,0.228070175,0.0526315789474,198,0.0322580645161,0.129032258,0.833000004291534,0.833000004291534,0.833000004291534,0.159999996423721,0.416000008583069,0.324000000953674,21.9780006408691,32.9669990539551,21.9780006408691,11.6680002212524,18.0909996032715,6.83699989318848
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_017,180,36.0,36.0,18.0,2.0,2.8,2.0,0.6,1.2,1.0,1.0,1.2,0.6,5.0,2.5,180,0.0625,0.0625,0.195652174,0.347826087,0.195652174,0.217391304,0.0869565217391,180,0.0,0.0526315789474,0.400000005960464,0.600000023841858,0.400000005960464,0.0570000000298023,0.133000001311302,0.187000006437302,47.1699981689453,37.7360000610352,9.43400001525879,16.488000869751,15.3489999771118,7.63600015640259
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_016,172,34.4,28.66666667,21.5,1.6,2.0,1.333333333,0.25,0.333333333,1.2,0.333333333,0.833333333,0.625,4.166666667,3.125,172,0.0,0.046511628,0.534883721,0.325581395,0.441860465,0.395348837,0.0232558139535,172,0.0625,0.0,0.400000005960464,0.600000023841858,0.400000005960464,0.104999996721745,0.156000003218651,0.218999996781349,29.5860004425049,17.7509994506836,0.0,9.55300045013428,18.923999786377,4.88199996948242
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_002,167,27.83333333,27.83333333,15.18181818,1.833333333,2.666666667,1.833333333,0.454545455,0.833333333,1.0,0.5,0.666666667,0.363636364,5.166666667,2.818181818,167,0.0377358490566,0.0754716981132,0.34,0.4,0.42,0.18,0.04,167,0.0,0.111111111,0.333000004291534,0.333000004291534,0.666999995708466,0.028999999165535,0.261999994516373,0.24600000679493,42.3730010986328,33.8979988098145,16.9489994049072,6.25400018692017,19.7159996032715,2.92899990081787
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_148,146,24.33333333,24.33333333,12.16666667,2.0,2.5,2.0,0.5,1.0,1.0,0.666666667,1.166666667,0.583333333,3.833333333,1.916666667,146,0.0833333333333,0.0208333333333,0.173913043,0.434782609,0.152173913,0.130434783,0.0652173913043,146,0.05,0.15,0.375,0.375,0.5,0.0710000023245811,0.277999997138977,0.303999990224838,33.0190010070801,23.5849990844727,18.8680000305176,9.32600021362305,17.8099994659424,7.60799980163574
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_014,178,19.77777778,22.25,17.8,1.111111111,1.5,1.25,0.2,0.25,0.888888889,0.25,0.75,0.6,3.875,3.1,178,0.0,0.0425531914894,0.29787234,0.531914894,0.29787234,0.234042553,0.0425531914894,178,0.0,0.0625,0.5,0.666999995708466,0.833000004291534,0.0860000029206276,0.277999997138977,0.273000001907349,11.4940004348755,17.2409992218018,11.4940004348755,25.5179996490479,15.875,1.54799997806549
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_028,199,24.875,24.875,14.21428571,1.75,2.625,1.75,0.428571429,0.75,1.0,0.625,0.75,0.428571429,3.75,2.142857143,199,0.0166666666667,0.0166666666667,0.310344828,0.517241379,0.327586207,0.155172414,0.0344827586207,199,0.0833333333333,0.208333333,0.600000023841858,0.600000023841858,1.0,0.129999995231628,0.485000014305115,0.375,42.1689987182617,42.1689987182617,6.02400016784668,0.0,21.0069999694824,4.71700000762939
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_029,171,21.375,19.0,12.21428571,1.75,2.222222222,1.555555556,0.285714286,0.444444444,1.125,0.333333333,0.666666667,0.428571429,2.555555556,1.642857143,171,0.0612244897959,0.0408163265306,0.276595745,0.340425532,0.234042553,0.234042553,0.0425531914894,171,0.0,0.1,1.0,1.0,1.0,0.0839999988675117,0.282000005245209,0.250999987125397,16.7600002288818,27.9330005645752,11.1730003356934,8.79300022125244,19.4440002441406,4.08099985122681
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_001,196,24.5,21.77777778,13.06666667,1.875,2.111111111,1.666666667,0.4,0.666666667,1.125,0.444444444,1.0,0.6,3.555555556,2.133333333,196,0.0877192982456,0.0350877192982,0.274509804,0.37254902,0.333333333,0.156862745,0.0,196,0.0769230769231,0.115384615,0.833000004291534,0.833000004291534,0.833000004291534,0.115000002086163,0.342000007629395,0.324999988079071,5.9520001411438,0.0,11.9049997329712,16.3209991455078,16.9449996948242,5.50400018692017
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_015,200,28.57142857,28.57142857,22.22222222,1.285714286,2.285714286,1.285714286,0.222222222,0.285714286,1.0,0.285714286,1.0,0.777777778,5.0,3.888888889,200,0.0169491525424,0.0338983050847,0.315789474,0.421052632,0.403508772,0.245614035,0.0175438596491,200,0.105263158,0.0,0.200000002980232,0.400000005960464,0.600000023841858,0.0099999997764825,0.155000001192093,0.225999996066093,31.4470005,44.0250015258789,50.3139991760254,32.056999206543,15.371000289917,1.92700004577637
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_149,191,23.875,23.875,21.22222222,1.125,1.625,1.125,0.111111111,0.125,1.0,0.125,1.125,1.0,4.0,3.555555556,191,0.107142857,0.0357142857143,0.277777778,0.351851852,0.333333333,0.166666667,0.0,191,0.111111111,0.0,0.75,0.75,0.75,0.128999993205071,0.377000004053116,0.263999998569489,36.5849990844727,24.3899993896484,42.6829986572266,45.6279983520508,15.043999671936,14.2229995727539
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_039,137,27.4,34.25,19.57142857,1.4,2.5,1.75,0.428571429,0.75,0.8,0.5,1.5,0.857142857,5.25,3.0,137,0.0909090909091,0.121212121,0.333333333,0.266666667,0.3,0.233333333,0.0666666666667,137,0.0,0.0,0.833000004291534,0.833000004291534,1.0,0.172000005841255,0.368000000715256,0.333000004291534,16.9489994049072,33.8979988098145,22.5990009307861,16.7070007324219,17.2110004425049,8.40900039672852
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_011,194,27.71428571,24.25,12.93333333,2.142857143,3.25,1.875,0.533333333,1.0,1.142857143,0.625,0.5,0.266666667,3.375,1.8,194,0.0408163265306,0.0204081632653,0.347826087,0.326086957,0.108695652,0.282608696,0.0217391304348,194,0.103448276,0.172413793,1.0,1.0,1.0,0.28600001335144,0.537000000476837,0.199000000953674,0.0,18.6919994354248,9.3459997177124,0.0,29.2049999237061,10.9230003356934
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_005,177,22.125,22.125,13.61538462,1.625,2.25,1.625,0.307692308,0.5,1.0,0.5,0.75,0.461538462,3.125,1.923076923,177,0.0227272727273,0.0227272727273,0.428571429,0.523809524,0.214285714,0.285714286,0.0238095238095,177,0.0526315789474,0.157894737,0.200000002980232,0.200000002980232,1.0,0.0970000028610229,0.221000000834465,0.222000002861023,23.2560005187988,17.4419994354248,0.0,0.0,21.3139991760254,3.24799990653992
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_004,202,33.66666667,33.66666667,28.85714286,1.166666667,1.833333333,1.166666667,0.142857143,0.166666667,1.0,0.166666667,1.5,1.285714286,5.166666667,4.428571429,202,0.172413793,0.103448276,0.189655172,0.465517241,0.362068966,0.137931034,0.0,202,0.0,0.05,0.800000011920929,1.0,1.0,0.164000004529953,0.352999985218048,0.275000005960464,21.8579998016357,5.46400022506714,5.46400022506714,10.3999996185303,19.3859996795654,4.51200008392334
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_010,168,24.0,24.0,16.8,1.428571429,2.142857143,1.428571429,0.3,0.428571429,1.0,0.428571429,0.714285714,0.5,4.0,2.8,168,0.02,0.04,0.204081633,0.346938776,0.367346939,0.183673469,0.0204081632653,168,0.0714285714286,0.0714285714286,0.400000005960464,0.400000005960464,0.400000005960464,0.0570000000298023,0.146999999880791,0.24600000679493,49.5870018005371,66.1159973144531,0.0,26.9790000915527,14.5059995651245,8.73299980163574
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_038,200,22.22222222,22.22222222,14.28571429,1.555555556,2.0,1.555555556,0.357142857,0.555555556,1.0,0.444444444,1.888888889,1.214285714,3.777777778,2.428571429,200,0.0196078431373,0.0392156862745,0.137254902,0.549019608,0.215686275,0.176470588,0.0392156862745,200,0.0,0.0869565217391,1.0,1.0,1.0,0.167999997735024,0.310999989509583,0.282999992370605,48.7799987792969,12.1949996948242,12.1949996948242,27.9120006561279,16.1560001373291,9.13500022888184
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_006,197,49.25,49.25,21.88888889,2.25,5.25,2.25,0.555555556,1.25,1.0,0.75,2.25,1.0,7.5,3.333333333,197,0.078125,0.0625,0.21875,0.203125,0.25,0.25,0.015625,197,0.0322580645161,0.193548387,0.333000004291534,0.333000004291534,0.666999995708466,0.0740000009536743,0.289000004529953,0.298000007867813,10.9890003204346,10.9890003204346,16.4839992523193,9.38399982452393,18.4099998474121,0.984000027179718
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_012,195,32.5,32.5,13.0,2.5,5.166666667,2.5,0.333333333,0.833333333,1.0,0.5,1.666666667,0.666666667,4.166666667,1.666666667,195,0.046875,0.25,0.142857143,0.19047619,0.158730159,0.0793650793651,0.0,195,0.027027027,0.0540540540541,1.0,1.0,1.0,0.233999997377396,0.560999989509583,0.370999991893768,11.4289999008179,28.5709991455078,22.8570003509521,0.754999995231628,20.3999996185303,14.9300003051758
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_013,200,25.0,20.0,16.66666667,1.5,1.9,1.2,0.25,0.3,1.25,0.3,0.4,0.333333333,3.1,2.583333333,200,0.150943396,0.0754716981132,0.431372549,0.37254902,0.254901961,0.0980392156863,0.0196078431373,200,0.0,0.0454545454545,1.0,1.0,1.0,0.101000003516674,0.305999994277954,0.270000010728836,29.0699996948242,40.6980018615723,17.4419994354248,10.2329998016357,22.5139999389648,5.85200023651123
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_007,152,38.0,38.0,19.0,2.0,2.75,2.0,0.5,1.0,1.0,0.75,1.25,0.625,5.75,2.875,152,0.0,0.0,0.184210526,0.421052632,0.315789474,0.210526316,0.0526315789474,152,0.0,0.0,0.333000004291534,0.333000004291534,0.666999995708466,0.0740000009536743,0.289000004529953,0.298000007867813,10.9890003204346,10.9890003204346,16.4839992523193,9.38399982452393,18.4099998474121,0.984000027179718
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_114,239,29.875,29.875,21.72727273,1.375,3.0,1.375,0.363636364,0.5,1.0,0.375,1.125,0.818181818,4.375,3.181818182,239,0.025974026,0.038961039,0.25,0.197368421,0.407894737,0.289473684,0.0131578947368,239,0.0333333333333,0.0333333333333,0.800000011920929,1.0,1.0,0.157000005245209,0.497000008821487,0.36599999666214,10.3629999160767,10.3629999160767,5.18100023269653,3.63199996948242,20.7439994812012,0.736999988555908
