filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_109.txt, 90, 22.5,22.5,22.5,1.0,1.75,1.0,0.0,0.0,1.0,0.0,1.75,1.75,3.0,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_110.txt, 199, 28.4285714286,28.4285714286,14.2142857143,2.0,3.28571428571,2.0,0.5,1.0,1.0,0.714285714286,0.857142857143,0.428571428571,5.71428571429,2.85714285714
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_111.txt, 113, 18.8333333333,18.8333333333,14.125,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,0.833333333333,0.625,2.5,1.875
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_112.txt, 148, 24.6666666667,18.5,14.8,1.66666666667,2.0,1.25,0.2,0.25,1.33333333333,0.25,0.375,0.3,3.25,2.6
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_113.txt, 92, 23.0,23.0,13.1428571429,1.75,3.0,1.75,0.285714285714,0.5,1.0,0.5,1.75,1.0,3.25,1.85714285714
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_114.txt, 128, 18.2857142857,11.6363636364,10.6666666667,1.71428571429,1.54545454545,1.09090909091,0.25,0.272727272727,1.57142857143,0.363636363636,0.636363636364,0.583333333333,1.81818181818,1.66666666667
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_115.txt, 107, 21.4,21.4,17.8333333333,1.2,2.0,1.2,0.166666666667,0.2,1.0,0.2,1.4,1.16666666667,3.4,2.83333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_116.txt, 158, 22.5714285714,19.75,17.5555555556,1.28571428571,2.25,1.125,0.111111111111,0.125,1.14285714286,0.125,1.125,1.0,3.125,2.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_117.txt, 161, 23.0,20.125,14.6363636364,1.57142857143,2.375,1.375,0.363636363636,0.5,1.14285714286,0.625,1.125,0.818181818182,3.0,2.18181818182
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_118.txt, 153, 25.5,17.0,10.9285714286,2.33333333333,2.88888888889,1.55555555556,0.357142857143,0.555555555556,1.5,0.555555555556,0.444444444444,0.285714285714,2.55555555556,1.64285714286
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_119.txt, 144, 20.5714285714,20.5714285714,12.0,1.71428571429,2.57142857143,1.71428571429,0.416666666667,0.714285714286,1.0,0.571428571429,1.14285714286,0.666666666667,3.14285714286,1.83333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_120.txt, 100, 20.0,20.0,20.0,1.0,2.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.2,3.2
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_121.txt, 162, 23.1428571429,23.1428571429,16.2,1.42857142857,2.42857142857,1.42857142857,0.3,0.428571428571,1.0,0.285714285714,1.71428571429,1.2,3.71428571429,2.6
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_122.txt, 151, 21.5714285714,21.5714285714,18.875,1.14285714286,2.28571428571,1.14285714286,0.25,0.285714285714,1.0,0.142857142857,1.42857142857,1.25,2.85714285714,2.5
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_123.txt, 144, 24.0,24.0,16.0,1.5,2.16666666667,1.5,0.333333333333,0.5,1.0,0.5,1.5,1.0,4.16666666667,2.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_124.txt, 91, 18.2,18.2,18.2,1.0,1.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.8,2.8
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_125.txt, 98, 19.6,19.6,14.0,1.4,2.4,1.4,0.285714285714,0.4,1.0,0.4,1.0,0.714285714286,3.0,2.14285714286
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_126.txt, 161, 23.0,23.0,16.1,1.42857142857,2.42857142857,1.42857142857,0.3,0.428571428571,1.0,0.428571428571,1.42857142857,1.0,4.14285714286,2.9
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_127.txt, 112, 22.4,22.4,16.0,1.4,2.4,1.4,0.428571428571,0.6,1.0,0.6,1.2,0.857142857143,3.4,2.42857142857
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_128.txt, 134, 22.3333333333,22.3333333333,16.75,1.33333333333,1.83333333333,1.33333333333,0.375,0.5,1.0,0.333333333333,1.0,0.75,3.5,2.625
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_129.txt, 103, 20.6,20.6,17.1666666667,1.2,1.4,1.2,0.166666666667,0.2,1.0,0.2,1.0,0.833333333333,3.2,2.66666666667
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_130.txt, 109, 21.8,21.8,18.1666666667,1.2,2.4,1.2,0.166666666667,0.2,1.0,0.2,0.6,0.5,3.6,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_131.txt, 120, 24.0,24.0,15.0,1.6,1.8,1.6,0.375,0.6,1.0,0.4,1.6,1.0,3.8,2.375
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_132.txt, 110, 22.0,22.0,12.2222222222,1.8,3.0,1.8,0.444444444444,0.8,1.0,0.6,1.0,0.555555555556,3.6,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_133.txt, 193, 21.4444444444,17.5454545455,14.8461538462,1.44444444444,1.36363636364,1.18181818182,0.153846153846,0.181818181818,1.22222222222,0.181818181818,0.909090909091,0.769230769231,2.36363636364,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_134.txt, 153, 21.8571428571,21.8571428571,17.0,1.28571428571,1.57142857143,1.28571428571,0.333333333333,0.428571428571,1.0,0.428571428571,0.571428571429,0.444444444444,4.28571428571,3.33333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_135.txt, 119, 19.8333333333,19.8333333333,14.875,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.16666666667,0.875,3.0,2.25
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_136.txt, 132, 18.8571428571,13.2,12.0,1.57142857143,1.5,1.1,0.181818181818,0.2,1.42857142857,0.2,0.3,0.272727272727,2.0,1.81818181818
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_137.txt, 150, 37.5,30.0,12.5,3.0,3.8,2.4,0.5,1.2,1.25,0.8,1.6,0.666666666667,4.0,1.66666666667
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_138.txt, 133, 19.0,19.0,13.3,1.42857142857,2.42857142857,1.42857142857,0.2,0.285714285714,1.0,0.285714285714,1.0,0.7,2.42857142857,1.7
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_139.txt, 109, 27.25,27.25,21.8,1.25,2.0,1.25,0.2,0.25,1.0,0.25,1.5,1.2,3.75,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_140.txt, 162, 23.1428571429,23.1428571429,16.2,1.42857142857,2.42857142857,1.42857142857,0.3,0.428571428571,1.0,0.285714285714,0.571428571429,0.4,4.28571428571,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_141.txt, 157, 26.1666666667,22.4285714286,13.0833333333,2.0,1.85714285714,1.71428571429,0.5,0.857142857143,1.16666666667,0.714285714286,0.571428571429,0.333333333333,4.0,2.33333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_142.txt, 140, 23.3333333333,23.3333333333,20.0,1.16666666667,1.83333333333,1.16666666667,0.142857142857,0.166666666667,1.0,0.166666666667,1.5,1.28571428571,3.16666666667,2.71428571429
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_143.txt, 165, 20.625,23.5714285714,15.0,1.375,2.71428571429,1.57142857143,0.454545454545,0.714285714286,0.875,0.428571428571,0.714285714286,0.454545454545,4.14285714286,2.63636363636
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_144.txt, 140, 23.3333333333,23.3333333333,15.5555555556,1.5,1.83333333333,1.5,0.333333333333,0.5,1.0,0.333333333333,1.33333333333,0.888888888889,3.16666666667,2.11111111111
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_145.txt, 137, 22.8333333333,22.8333333333,13.7,1.66666666667,2.33333333333,1.66666666667,0.4,0.666666666667,1.0,0.333333333333,0.666666666667,0.4,4.33333333333,2.6
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_146.txt, 232, 25.7777777778,25.7777777778,15.4666666667,1.66666666667,2.44444444444,1.66666666667,0.4,0.666666666667,1.0,0.444444444444,1.22222222222,0.733333333333,3.0,1.8
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_147.txt, 188, 23.5,20.8888888889,14.4615384615,1.625,1.77777777778,1.44444444444,0.307692307692,0.444444444444,1.125,0.333333333333,1.11111111111,0.769230769231,3.55555555556,2.46153846154
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_148.txt, 182, 22.75,22.75,14.0,1.625,2.125,1.625,0.384615384615,0.625,1.0,0.5,1.875,1.15384615385,2.75,1.69230769231
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_149.txt, 185, 23.125,23.125,16.8181818182,1.375,2.125,1.375,0.363636363636,0.5,1.0,0.375,0.875,0.636363636364,3.25,2.36363636364
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_150.txt, 168, 24.0,24.0,15.2727272727,1.57142857143,2.42857142857,1.57142857143,0.363636363636,0.571428571429,1.0,0.428571428571,1.42857142857,0.909090909091,3.71428571429,2.36363636364
